gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target,pu_score_v6,pu_rank_v6,bag_sd_v6,label,pu_score_v2b,pu_score_v4,pu_score_v5,pu_score_v5w,pu_score_v5w_fused,pu_rank_v5,bag_sd_v5,hpa_tumor_level_max,n_cancers_med_high,n_glyco_EC,geo_max_itsi,n_geo_itsi_pos,geo_max_fc,best_cancer,best_log2tpm,n_cancers_positive,enhanced_score_v2,rank_v2,eas,ntrs,risk_level,ctgov_n_trials,ctgov_max_phase,p2rank_top_score,p2rank_top_prob,p2rank_n_pockets,p2rank_filt_top_prob,p2rank_filt_n_pockets,purity_corr_max,high_purity_fc_shift,maxitsi_purityadj,expr_cv_median,tier,cohort,subsystem,failure_note
LHFPL4,2403,0.0988854533865862,0.2268907561118565,0.0055733038114818,0.0215238659946635,0.000363,5,3,TYR,Q7Z7J7,-5.574,0.153,0.0103124705783956,Non-essential,82.8,17.8,9.3,0.1833860570906861,2249,0.1686647222812601,2265,0.56681898954618,576,3.0078,Pheochromocytoma,8.003,0.994,0.3717930474790025,0.639967637540453,891,0,0.2589733262522662,1484,0.1900136255180999,0,0.6315077598177982,0.6464205405387771,0.5887230400777168,0.5735624089727807,1846.5,588,0.2319442293805347,3.0,16.0,0,2.7035,2.0,2.703,,,,0.2593421229891932,2192,0.5,,,,,2.04,0.045,0.0,,,0.2896,0.933,2.9555,0.7004,,,solid,
SLAMF1,1998,0.1214475253433417,0.2941176468116659,0.009881385418314,0.0027868366439371,4.7e-05,11,4,SER,Q13291,-1.117,0.286,-0.0787368418191599,Non-essential,74.9,37.9,19.7,0.1832082318996458,2250,0.1687023011705615,2264,0.4880846747268512,880,1.0316,Thymoma,5.801,0.907,0.3184277718184116,0.5323624595469256,1157,0,0.6708527497799239,368,0.2385665269121246,0,0.5161934236296445,0.4471123112465731,0.5050380528466408,0.5744098033171009,1653.0,857,0.2424298857739509,0.0,0.0,8,0.0195,0.0,0.332,,,,0.2531630561153667,2277,0.5,,,,,,,0.0,,,-0.2174,-0.458,0.7337,1.899,,,solid,
MC1R,2407,0.0985694436040891,0.2268907561118565,0.0187505930729084,0.0072932107915801,0.000123,17,3,CYS,Q01726,1.47,0.881,-0.0137034724531534,Non-essential,80.5,18.0,10.7,0.1829227156052719,2251,0.1688602452589173,2263,0.2779649507805001,1763,0.379,Sarcoma,2.242,0.956,0.2852998754851932,0.31957928802589,1683,1,0.0790281850661716,1952,0.1109596602599625,1,0.2821886705206038,0.2283462378217101,0.1965354151090634,0.2244024975886109,686.0,1791,0.0961174864972304,,0.0,1,1.5307,3.0,1.531,,,,0.2589314498008618,2199,0.5,,,0.0,imaging only / historical,15.61,0.757,1.0,,,0.1928,0.225,0.3697,1.06,tier1,original,solid,melanoma metastasis panels lack normal skin controls
GABRB3,2290,0.1081744312813376,0.2352941174493327,0.0033338605092519,0.0435220871627631,0.000734,19,1,LYS,P28472,-0.86,0.435,-0.0082329451612351,Non-essential,80.1,26.2,19.5,0.1828669280252702,2252,0.1680336210507328,2270,0.5235539185635827,728,0.9315,Pheochromocytoma,5.131,0.994,0.4626610556451899,0.669093851132686,819,0,0.6231888913011364,482,0.228538208462816,0,0.5199926654642368,0.4470138768313733,0.5216316004547707,0.5868711324360798,1679.5,813,0.226310616682271,,0.0,3,2.772,2.0,2.772,,,,0.2569947188967362,2227,0.5,,,,,2.51,0.07,0.0,,,0.3515,0.903,0.9363,2.5263,,,solid,
TSHR,2121,0.115228808919938,0.2605042014617612,0.0331994306500079,0.0035576638007708,6e-05,32,5,TYR,P16473,-2.548,0.157,0.1060243887098315,Non-essential,74.0,32.5,21.2,0.1828657441243111,2253,0.1695257156568115,2254,0.8030521410485805,70,1.3287,Thymoma,7.114,0.856,0.7273373070870215,0.953074433656958,117,0,0.6294782752872841,462,0.2515680306708981,0,0.7833477430370978,0.728577868557564,0.7358169198442965,0.7390533218993988,2250.5,210,0.2019071896987775,3.0,8.0,6,1.3337,1.0,1.482,,,,0.254977469255596,2257,0.5,,,,,14.67,0.73,1.0,,,0.2157,0.226,1.0859,1.7327,,,solid,
FLRT1,2019,0.1203955741552797,0.2352941174493327,0.0702198323580578,0.0173732582270975,0.000293,23,10,TYR,Q9NZU1,-2.635,0.151,-0.1200762658242072,Non-essential,72.6,36.4,30.7,0.1828512137535553,2254,0.1713622053714581,2234,0.5252068806572114,722,1.0469,Pheochromocytoma,5.902,0.972,0.5564125606665257,0.7342233009708738,658,0,0.3389519735608399,1258,0.2136903170335274,0,0.5018714818739408,0.5890387130227545,0.5662885659035306,0.6200929652907543,1689.5,654,0.2263792726253229,3.0,17.0,2,1.7503,1.0,2.917,,,,0.2549421474793643,2258,0.5,,,,,3.35,0.119,0.0,,,0.3497,0.74,1.016,1.272,,,solid,
OR12D2,2260,0.1093819738579975,0.2605042014617612,0.0124055037165902,0.0048621405277201,8.2e-05,19,5,SER,P58182,-9.966,0.003,,No data,85.5,12.7,1.0,0.1827933815726939,2255,0.1834136567585235,2068,0.0391162295396655,2377,0.0,AML,0.0,0.0,0.0220513947631943,0.0186084142394822,2427,0,0.0254459055979396,2227,0.0136108876096639,0,0.0459939851159561,0.0276423990103827,0.0276034630859001,0.031308187731069,77.0,2408,0.0125300650761453,,0.0,1,0.0,0.0,0.094,,,,0.2558795792143024,2242,0.5,,,,,8.41,0.449,0.0,,,0.1633,2.836,0.7878,,,,solid,
BTC,2060,0.1185504273787862,0.2941176468116659,0.0030112288470662,0.0,0.0,5,0,,P35070,0.688,0.628,0.1156894100683492,Non-essential,71.9,36.0,19.1,0.1826939835958496,2256,0.1678445450382029,2272,0.3768094926676479,1382,0.5628,Cholangiocarcinoma,3.509,0.833,0.272376565935769,0.3919902912621359,1504,0,0.1975723842060038,1661,0.1512132267677266,0,0.3842707668768054,0.2972134424815794,0.3193938076777894,0.3383570412566338,1021.5,1449,0.2368744662832843,,0.0,1,0.585,1.0,0.585,,,,0.2531316574723297,2278,0.5,,,,,,,0.0,,,0.2997,3.926,0.4977,1.2343,,,solid,
AMHR2,2193,0.1117946788485042,0.252100840124285,0.0299920923612209,0.0065223836347465,0.00011,22,1,SER,Q16671,-4.293,0.053,-0.0409843655633148,Non-essential,77.6,29.7,18.5,0.1826639130424916,2257,0.1691635176605526,2260,0.4795400731795145,909,0.1456,Mesothelioma,1.666,0.391,0.5995861477951292,0.7241100323624595,683,0,0.3971027558679548,1080,0.2257903860742778,0,0.4051240924485013,0.4426078880823529,0.4214717011462166,0.471959585448182,1245.0,1130,0.2360398163982424,,0.0,2,-0.0,0.0,-0.57,,,,0.2556281052302648,2246,0.5,,,,,6.38,0.321,0.0,,,0.3273,0.968,0.1873,2.2633,,,solid,
OR6K6,2192,0.1118017023219196,0.2605042014617612,0.0239696346670884,0.0013637711236288,2.3e-05,14,5,TYR,Q8NGW6,-9.966,0.0,,No data,83.4,14.9,10.2,0.1826098219592957,2258,0.1838083036926501,2059,0.063028567111759,2231,0.0,AML,0.0,0.0,0.0276083881046109,0.0711974110032362,2297,0,0.0182650210723249,2417,0.007815344509395,0,0.0455153742678835,0.0299338602518482,0.0317656454554788,0.0336636380910325,92.5,2332,0.0190883127741015,,0.0,1,0.0,0.0,0.0,,,,0.2552927315235838,2253,0.5,,,,,16.52,0.78,2.0,,,0.1482,0.0,0.0,,,,solid,
PKD2,1897,0.1274051774511558,0.1932773107619518,0.0505266487426854,0.116454195078565,0.001964,38,10,CYS,Q13563,2.971,0.973,0.0581231712111683,Non-essential,70.1,41.8,28.5,0.1825922697219957,2259,0.17011860215913,2245,0.5299158284490489,708,0.9531,AML,5.391,1.0,0.4250881951022258,0.6500809061488673,866,0,0.3900324572988907,1105,0.2058382415133959,0,0.4023465091232097,0.2963893638546513,0.3361837647726166,0.373772922313455,1101.5,1401,0.2352640798034925,3.0,18.0,5,1.584,1.0,1.584,,,,0.254915496454738,2259,0.5,,,,,13.92,0.704,1.0,,,0.0627,0.133,0.9434,0.7746,,,solid,
MEGF10,2245,0.109810843957293,0.2436974787868088,0.0079013126680373,0.0332048621405277,0.00056,27,5,TYR,Q96KG7,-2.727,0.189,0.071751633099341,Non-essential,70.8,28.3,24.7,0.1822706612775243,2260,0.1676657269109261,2273,0.3714941011251359,1406,0.4436,AML,8.371,0.237,0.3980333711905393,0.470873786407767,1309,0,0.1877565124451569,1684,0.1745364175583926,0,0.3388614064524848,0.4239747707157612,0.4047915137939267,0.4800343208612503,1114.0,1178,0.2123232599248659,,0.0,2,0.0897,0.0,0.762,,,,0.2558456046584152,2243,0.5,,,,,1.45,0.019,0.0,,,0.281,1.966,0.3548,1.7449,,,solid,
NCR1,2335,0.1057960642434575,0.2605042014617612,0.0011640044282777,0.0041506077675659,7e-05,3,1,SER,O76036,-3.458,0.038,0.0132828792576088,Non-essential,83.9,25.3,13.2,0.1822051235605773,2261,0.1672633237819912,2279,0.2506400202731884,1846,0.3409,Testicular,2.246,0.503,0.2106414414938736,0.2540453074433657,1845,0,0.1601962030219604,1769,0.1391281927076559,0,0.3681545683200035,0.293264767987148,0.3092279285369227,0.3377975660569336,983.0,1478,0.2700725083955436,,0.0,1,0.063,0.0,0.189,,,,0.255888972804609,2240,0.5,,,,,2.38,0.063,0.0,,,0.2477,0.345,0.4387,,,,solid,
LRTM1,2309,0.1070712534957831,0.2605042014617612,0.0030428594021825,0.0065223836347465,0.00011,10,2,SER,Q9HBL6,-9.966,0.008,-0.0692841853983099,Non-essential,81.4,26.4,21.2,0.1821677812708486,2262,0.1673199242409578,2278,0.4676836564132543,952,1.0634,Uterine Carcinosarcoma,5.358,0.281,0.2440268948283342,0.4579288025889967,1341,0,0.3019040512696127,1366,0.2216453523063231,0,0.4884817834099511,0.1779249706932552,0.1862870883844958,0.2186125372910661,1108.5,1813,0.1931235120896145,,0.0,2,0.3411,0.0,0.682,,,,0.2556390989728261,2245,0.5,,,,,,,0.0,,,0.283,4.392,0.7812,4.8507,,,solid,
CHRM4,2021,0.1202644156130685,0.2605042014617612,0.0454784121461331,0.0080640379484138,0.000136,12,13,TYR,P08173,-3.308,0.085,-0.1410318644405706,Non-essential,75.4,37.4,23.8,0.1821620830352531,2263,0.1694360036425597,2255,0.6319157785349249,395,1.4557,Thymoma,6.198,0.814,0.7081305380463658,0.8814724919093851,294,0,0.5200606353671127,735,0.2408922153051375,0,0.6213288728789018,0.7495685020592963,0.7592166280137889,0.7928257607644569,2139.0,155,0.1856233893827148,2.0,4.0,2,1.0386,1.0,5.193,,,,0.2534345403843496,2275,0.5,,,,,39.03,0.961,1.0,,,0.3269,0.438,1.2604,1.7161,,,solid,
KIR3DL3,2339,0.1054941050667541,0.2605042014617612,0.0043080816068321,0.0,0.0,14,0,,Q8N743,-9.966,0.001,0.1129051597294203,Non-essential,80.3,25.1,17.1,0.1821534909133244,2264,0.167368894993666,2276,0.1459651198953842,2079,0.0,AML,0.0,0.0,0.1041589982978732,0.1707119741100323,2051,0,0.0336778244492602,2138,0.0373677218716838,0,0.072521069516598,0.0447234544205603,0.053365218283622,0.0558752669700657,300.0,2101,0.0441171773227469,,0.0,3,0.018,0.0,0.153,,,,0.2558876666868067,2241,0.5,,,,,1.44,0.019,0.0,,,0.0867,0.0,0.0,,,,solid,
GPC2,2279,0.1086176040521816,0.252100840124285,0.0214771469239285,0.0044470797509635,7.5e-05,26,6,SER,Q8N158,-0.15,0.473,-0.2002467170297746,Non-essential,79.0,27.6,23.1,0.1821163507122227,2265,0.1681902080584191,2267,0.4652731260003878,974,0.555,Low Grade Glioma,3.165,0.992,0.4375945906222594,0.5906148867313916,1013,0,0.4550047545116921,918,0.2511764098327855,0,0.4694407830488925,0.6560135651109191,0.5677642716074156,0.6004185973103113,1593.0,651,0.2615472842460054,3.0,16.0,0,3.0116,2.0,3.764,,,,0.2556100553660496,2247,0.5,,,,,6.7,0.341,0.0,,,0.3726,0.744,0.5576,1.7001,,,solid,
GRAMD1B,1867,0.1286523778744204,0.2689075627992374,0.0508492804048711,0.0194485621108805,0.000328,18,5,TYR,Q3KR37,0.288,0.56,0.0216803666108806,Non-essential,67.5,44.6,38.5,0.182092107608671,2266,0.1696345716289145,2252,0.6765746781586937,275,0.9335,AML,5.691,0.913,0.6746642962401721,0.8956310679611651,259,0,0.330988589597729,1280,0.1808289387272627,0,0.5742100175438934,0.4745093742989484,0.3578191459027805,0.4139057797943907,1506.0,1334,0.2108324673096969,3.0,15.0,0,0.893,2.0,0.893,,,,0.2516864592029597,2296,0.5,,,,,36.94,0.956,1.0,,,0.2954,0.368,0.9009,1.4631,,,solid,
BEST4,2367,0.1036965751767106,0.252100840124285,0.0095207970899889,0.0,0.0,18,0,,Q8NFU0,-1.831,0.145,-0.0872458642300917,Non-essential,82.4,23.7,19.7,0.181915493315997,2267,0.1673915331704964,2275,0.2655061468730854,1804,0.082,Thymoma,1.113,0.39,0.2451399161470737,0.2803398058252427,1780,0,0.1151560833295559,1873,0.0669896523060797,0,0.2724117660230685,0.3287749839156861,0.3292936689090949,0.3908222800002649,883.5,1426,0.1759011195912974,0.0,0.0,0,2.3111,1.0,8.121,,,,0.256229369449069,2237,0.5,,,,,3.04,0.1,0.0,,,0.3582,0.605,0.116,,,,solid,
BTNL3,2458,0.0838613783926736,0.1932773107619518,0.0085529021034319,0.013281944856211,0.000224,18,3,TYR,Q6UXE8,-9.966,0.071,0.0260687883232609,Non-essential,89.5,6.2,1.1,0.1819057705065938,2268,0.1673334156117654,2277,0.2993745635258067,1692,0.8243,Stomach,4.56,0.443,0.4044859852786865,0.4194983818770227,1436,0,0.4633755235364168,896,0.266965794323701,0,0.408753062205191,0.500339674012746,0.4570154597107384,0.5182794553365719,1328.0,1009,0.2425896434859703,,0.0,0,0.0216,0.0,0.184,,,,0.2614862970824165,2160,0.5,,,,,1.75,0.032,0.0,,,0.1706,4.392,0.9097,2.8753,,,solid,
CD300E,2138,0.114604009757401,0.2689075627992374,0.0020053771943697,0.0214645715979839,0.000362,3,3,TYR,Q496F6,-1.355,0.242,-0.0200185255165686,Non-essential,77.8,33.2,15.6,0.1817851341778215,2269,0.1668854030375399,2281,0.4903232566095307,871,0.6078,AML,5.056,0.647,0.3207695503659177,0.5388349514563107,1141,0,0.6046326841437863,525,0.228519598355699,0,0.5286444769116008,0.4411019691555841,0.4235989743983401,0.475930889781811,1521.5,1125,0.1998212288472761,3.0,11.0,1,-0.0,0.0,-0.092,,,,0.2537208804582801,2273,0.5,,,,,1.16,0.009,0.0,,,0.0598,-0.037,0.6163,2.9339,,,solid,
TPRA1,2113,0.1155544827129716,0.2689075627992374,0.0253930096473193,0.0012451823302697,2.1e-05,14,1,SER,Q86W33,4.756,1.0,-0.0488136686695459,Non-essential,73.1,34.0,28.2,0.1817771949741303,2270,0.1680468454564962,2269,0.3891124039853991,1330,0.2337,Sarcoma,1.322,1.0,0.3796325289325488,0.4737055016181229,1302,0,0.1990957708124864,1654,0.191606967328097,0,0.340079511300777,0.2432125731447867,0.299107794610815,0.3351585926541672,920.0,1507,0.2118150975697495,3.0,11.0,3,0.7385,1.0,0.738,,,,0.2535545290953271,2274,0.5,,,,,9.02,0.483,0.0,,,0.2468,0.113,0.2344,0.3331,,,solid,
LRFN4,2236,0.110245760758539,0.2689075627992374,0.0075786810058516,0.0013637711236288,2.3e-05,17,1,SER,Q6PJG9,3.237,0.944,-0.129129015842779,Non-essential,77.3,29.6,22.5,0.1817532600121031,2271,0.1671321940623957,2280,0.3952940559925497,1294,0.5692,Pancreatic,3.333,0.966,0.292884599340674,0.4259708737864077,1420,0,0.3804620545042639,1133,0.200310271412082,0,0.3937512236091266,0.3930370569452293,0.4798130447751477,0.5459127724671633,1332.0,944,0.2371472495419926,3.0,4.0,6,0.7504,1.0,0.75,,,,0.2544153811257055,2267,0.5,,,,,1.68,0.029,0.0,,,0.3258,0.397,0.6368,0.8197,,,solid,
TEK,2430,0.0940396660374533,0.1932773107619518,0.0492993832041752,0.006463089238067,0.000109,50,5,SER,Q02763,0.816,0.683,0.0400065092455865,Non-essential,84.0,14.9,7.1,0.1816876768772437,2272,0.1691526460374524,2261,0.2751077355339691,1775,0.3052,Pancreatic,1.827,0.915,0.2270177789668513,0.2771035598705501,1788,0,0.4115780203377424,1036,0.1823218306757074,0,0.3478389156885931,0.2706218998162598,0.2662714846145169,0.303525121675175,887.0,1614,0.172025337355096,2.0,5.0,9,-0.6654,0.0,-0.695,,,,0.2595718221789364,2187,0.5,,,,,9.24,0.495,0.0,,,-0.1214,-0.049,0.1636,1.2665,,,solid,
MUC22,2016,0.1204720401522839,0.2605042014617612,0.0505582792978016,0.0036762525941298,6.2e-05,24,10,SER,E2RYF6,-9.966,0.009,0.1312128784614484,Non-essential,67.5,38.2,23.2,0.1815351034845992,2273,0.1690630174494893,2262,0.1594547249989037,2058,0.0815,Esophageal,0.933,0.124,0.0686188249276405,0.1589805825242718,2080,0,0.0213416568962019,2312,0.0167080255733808,0,0.0821794289402334,0.0378677664902122,0.030775975320454,0.0332044145554852,199.5,2357,0.0292923534445015,,0.0,0,0.0,0.0,0.0,,,,0.2527729567438266,2284,0.5,,,,,22.65,0.882,1.0,,,0.1794,0.562,0.2138,,,,solid,
TMEM217,2027,0.1199566909132621,0.2941176468116659,0.0072244187885497,0.0004743551734361,8e-06,9,1,TYR,Q8N7C4,0.001,0.502,-0.0511882817889943,Non-essential,71.7,38.4,21.0,0.1814658698745795,2274,0.1668270908140069,2282,0.3967222701698807,1288,0.5201,AML,3.104,0.948,0.2824378634343231,0.4174757281553398,1441,0,0.2396687890723108,1539,0.2072311528996146,0,0.3978849870616373,0.3623423206991718,0.381148423996544,0.4334409229942141,1180.5,1262,0.2434051782888402,,0.0,2,0.0,0.0,0.352,,,,0.2516691664953137,2297,0.5,,,,,2.0,0.043,0.0,,,0.1806,0.374,0.5536,1.6166,,,solid,
CDH13,2444,0.0913518054592551,0.2100840334369042,0.0048268227107385,0.0195671509042395,0.00033,15,2,TYR,P55290,2.63,0.921,0.0991463986943438,Non-essential,85.1,13.2,8.8,0.1814279051066609,2275,0.1666692462421979,2285,0.4708123854530619,940,0.7412,Pancreatic,4.322,0.955,0.5940403155789987,0.7103559870550162,717,0,0.5962401899231599,549,0.2370839491341139,0,0.5754310511270398,0.6636652836569041,0.6160941822271165,0.6628053944931912,1887.0,502,0.249915883412759,2.0,1.0,8,0.5692,1.0,0.605,,,,0.2591998030822217,2194,0.5,,,,,,,0.0,,,0.1243,0.396,0.6836,1.4266,,,solid,
SLC17A7,2362,0.104328248571146,0.2268907561118565,0.0353376561758658,0.0099021642454788,0.000167,27,8,CYS,Q9P2U7,-2.466,0.14,-0.0993475561773584,Non-essential,80.0,24.3,10.9,0.1814217197444859,2276,0.1681886025532792,2268,0.4351946629929856,1110,0.0308,Pancreatic,1.029,0.164,0.5595971015117773,0.6549352750809061,854,0,0.4658235090449091,892,0.2478952006961863,0,0.3239481005670861,0.5838755521951442,0.5323793574895287,0.5936826980784999,1263.0,772,0.2097623747298692,2.0,3.0,0,0.6332,1.0,1.266,,,,0.256470653112233,2234,0.5,,,,,27.37,0.92,1.0,,,0.2109,0.694,0.0081,2.3381,,,solid,
SELPLG,1335,0.1789022382881434,0.3949579828613799,0.0069966787917127,0.0627334716869255,0.001058,1,1,CYS,Q14242,3.313,0.977,0.0379904984911839,Non-essential,50.4,89.3,68.7,0.1813678316211425,2277,0.1667176655607281,2284,0.7656877565573216,113,0.9108,Pancreatic,5.271,0.977,0.7288450024598577,0.9453883495145632,136,0,0.8113399609310343,96,0.1515850590808883,0,0.6761423891415075,0.7640531989174664,0.7740037008736353,0.8289588908072348,2262.0,128,0.182473743341686,2.0,3.0,3,-0.0501,0.0,-0.1,,,,0.2383855258110726,2394,0.5,,,,,,,0.0,,,0.1864,0.216,0.7678,0.9232,,,solid,
TNFRSF10C,1819,0.1324115947454072,0.3277310921615705,0.0032705993990194,0.0011265935369107,1.9e-05,4,4,SER,O14798,0.912,0.699,0.0756872816420511,Non-essential,71.6,49.8,26.3,0.1810051804905322,2278,0.1661687104604831,2291,0.5150784628918403,767,0.5788,Kidney Papillary,3.346,0.979,0.4914857103003869,0.6808252427184466,790,0,0.5233609523537995,727,0.2383338639831677,0,0.505710314584935,0.5132151309524093,0.5590025144884563,0.5580111484517211,1609.5,677,0.2334578485129745,3.0,5.0,3,0.0205,0.0,0.103,,,,0.2480122116275786,2334,0.5,,,,,,,0.0,,,0.0641,0.276,0.5676,1.6174,,,solid,
SLC10A6,2338,0.1056589348161223,0.252100840124285,0.0160619958880278,0.0,0.0,17,0,,Q3KNW5,-2.388,0.157,-0.0060477908591683,Non-essential,77.3,26.5,19.4,0.1807507930155067,2279,0.166553892809908,2286,0.4539091318085336,1020,0.6947,Head&Neck,4.069,0.819,0.3635567992993063,0.529126213592233,1165,0,0.490583513665114,830,0.2276975325810406,0,0.4651842056406354,0.3903972390498139,0.3952257405184017,0.4446030964730402,1350.0,1208,0.2153667279831082,3.0,6.0,2,0.0512,0.0,0.128,,,,0.2547376092086768,2263,0.5,,,,,4.47,0.19,0.0,,,0.0867,0.24,0.7547,2.0363,,,solid,
LY6H,2085,0.117137511443184,0.2689075627992374,0.0015562233117191,0.030358731099911,0.000512,4,7,LYS,O94772,-0.997,0.351,0.1140099875766289,Non-essential,75.8,36.4,4.3,0.1806963855826406,2280,0.1657741967482265,2293,0.6221852095332486,423,0.7565,Sarcoma,5.07,0.746,0.6636823514452813,0.854368932038835,361,0,0.6898196149786134,335,0.1895821503629595,0,0.6357081397710264,0.706814009181513,0.6242087245105861,0.6735032630072619,2006.5,478,0.2560918978240135,0.0,0.0,1,6.6778,3.0,11.13,,,,0.2522098815821354,2291,0.5,,,,,1.18,0.01,0.0,,,0.2537,0.295,0.655,2.9752,,,solid,
TMEM158,1577,0.1538369092874377,0.3445378148365229,0.0467056776846433,0.006700266824785,0.000113,8,7,SER,Q8WZ71,1.793,0.752,0.0372355943027329,Non-essential,56.6,68.3,48.7,0.1806397213201401,2281,0.1679750052043722,2271,0.690259806540062,247,0.7259,Sarcoma,4.558,0.901,0.7314629182407925,0.9223300970873788,193,0,0.4364119279963103,964,0.2387868713656041,0,0.5815029689678749,0.68242828777257,0.5717573432206324,0.6899797756054343,1950.5,643,0.2172551967060698,2.0,5.0,1,1.4071,3.0,1.797,,,,0.2435156426110164,2361,0.5,,,,,3.92,0.154,0.0,,,0.0924,0.43,0.8048,1.4375,,,solid,
CDHR4,2379,0.1019706498115152,0.2436974787868088,0.0143792503558437,0.0005929439667951,1e-05,21,1,SER,A6H8M9,-4.293,0.072,-0.0645542776108684,Non-essential,78.6,23.5,10.5,0.1805371661560428,2282,0.166256128673835,2290,0.3200740319339706,1628,0.046,AML,3.956,0.052,0.2654172509657157,0.337378640776699,1639,0,0.2806056924542736,1430,0.1816644814490465,0,0.2700354838301368,0.3272124747029019,0.3087170435085957,0.3227530764370705,794.0,1482,0.1959477654525333,1.0,0.0,1,0.0332,0.0,0.565,,,,0.25541880856123,2252,0.5,,,,,2.27,0.057,0.0,,,0.2508,0.577,0.0644,4.7246,,,solid,
IL20RB,2377,0.1022027327961836,0.252100840124285,0.0007464811007433,0.0037948413874888,6.4e-05,5,2,TYR,Q6UXL0,-0.512,0.39,0.0749187133711126,Non-essential,83.7,24.1,8.4,0.1802706246655578,2283,0.1653079487205949,2298,0.5865170078354767,522,1.0702,Head&Neck,6.09,0.994,0.5892177362159946,0.7961165048543689,505,0,0.7689442193589511,167,0.1636246025112238,0,0.7165619578002108,0.6622229594615935,0.6762775288195505,0.7187029385137271,2175.5,349,0.2320311511186007,,0.0,2,0.2434,0.0,0.243,,,,0.2548334745287177,2261,0.5,,,,,,,0.0,,,0.1801,0.769,1.1028,2.2718,,,solid,
ADORA2A,2342,0.105327591296171,0.2352941174493327,0.0288280879329432,0.0085383931218499,0.000144,23,4,TYR,P29274,1.362,0.873,-0.0553883807595562,Non-essential,80.4,26.7,23.5,0.1799945613709647,2284,0.1664359657676118,2288,0.434746666637279,1112,0.5043,Thymoma,2.877,0.992,0.5092934735632564,0.6120550161812297,960,0,0.3512563056507223,1216,0.1741950355319641,0,0.4117355335274004,0.3890209977403961,0.3586152766262928,0.4113913128267994,1173.0,1331,0.1872916977335605,2.0,1.0,1,1.0456,1.0,1.162,,,,0.2545968255732918,2265,0.5,,,,,32.98,0.945,1.0,,,0.1601,0.217,0.2999,1.2831,,,solid,
KIR3DL1,2151,0.1140369437210554,0.2605042014617612,0.014284358690495,0.0184998517640083,0.000312,14,4,TYR,P43629,-5.012,0.007,0.0887943825641515,Non-essential,75.6,34.5,24.8,0.1798725231252422,2285,0.165586741059767,2296,0.2985626847052526,1698,0.2223,AML,3.205,0.139,0.1793979540472128,0.2722491909385113,1800,0,0.0664636686181395,2000,0.0690595164793144,0,0.2118961255893501,0.1347470857636742,0.1792758450499535,0.1840411136047864,570.0,1828,0.1691765700718763,,0.0,3,0.1327,0.0,0.451,,,,0.2521828924563409,2292,0.5,,,,,1.5,0.022,0.0,,,0.0494,0.0,0.1151,,,,solid,
DRD4,2144,0.1142260566507389,0.2436974787868088,0.0538668353629606,0.0019567150904239,3.3e-05,12,9,SER,P21917,-1.355,0.181,-0.0056631470472622,Non-essential,77.1,34.4,22.7,0.1798500051887292,2286,0.1675433469568772,2274,0.312450580320634,1654,0.1176,AML,1.51,0.434,0.4848446645387362,0.4753236245954693,1298,0,0.5224267219217454,730,0.2186475521465765,0,0.2652159641302538,0.2769638009733623,0.2914161399395895,0.329992693921612,798.5,1530,0.178602929199912,,0.0,1,2.769,1.0,9.23,,,,0.2526890797873791,2285,0.5,,,,,28.94,0.928,1.0,,,0.3934,0.514,0.1191,2.4341,,,solid,
MEGF11,2408,0.0985474716665501,0.2436974787868088,0.0035616005060888,0.0,0.0,18,3,CYS,A6BM72,-2.388,0.215,-0.0381800326486407,Non-essential,74.4,21.4,18.4,0.1797845177019053,2287,0.1649625977272097,2301,0.3659186112191271,1433,0.3633,Low Grade Glioma,1.93,0.996,0.2757839777557984,0.3822815533980582,1528,0,0.4031518253905605,1066,0.2279358352549963,0,0.3657978449214762,0.261809421705942,0.2424049998279965,0.3025318088097694,922.0,1689,0.1498730156715166,,0.0,2,1.5232,1.0,1.523,,,,0.25523668979792,2254,0.5,,,,,,,0.0,,,0.3134,0.61,0.4193,2.9632,,,solid,
