gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,LDT_NAS_score,LDT_NAS_best_res,SuFEx_CTR_score,SuFEx_CTR_best_res,Traditional_Acrylamide_score,Traditional_Acrylamide_best_res,best_strategy
OR5J2,2143,0.1142516503912624,0.2605042014617612,0.0297643523643839,0.0037355469908093,6.3e-05,15,3,TYR,Q8NH18,-9.966,0.0,0.036033192767451,Non-essential,83.6,13.1,1.9,0.2014514453504147,1971,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
MRGPRX2,1992,0.1220394028959068,0.2605042014617612,0.0519879803890558,0.0074710939816187,0.000126,11,6,TYR,Q96LB1,-9.966,0.001,0.1046098061879343,Non-essential,81.7,19.7,9.4,0.201341239104285,1972,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
OR1C1,2262,0.109263016338452,0.2605042014617612,0.0140249881385418,0.0028461310406166,4.8e-05,16,3,CYS,Q15619,-9.966,0.0,-0.0376227957395457,Non-essential,87.7,9.2,3.2,0.201194250306406,1973,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
HTR1E,1816,0.1325824441995695,0.2605042014617612,0.0377985133639095,0.0568040320189742,0.000958,18,11,LYS,P28566,-9.966,0.023,0.0531408724048745,Non-essential,78.5,28.8,17.3,0.2010271068573373,1974,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
GALR3,1982,0.1228848005625403,0.2689075627992374,0.0306753123517317,0.0203972724577527,0.000344,19,8,TYR,O60755,-5.574,0.005,0.0204667007333248,Non-essential,81.0,20.9,15.5,0.2009857931821042,1975,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
OR4A4P,2064,0.1183652426259565,0.2605042014617612,0.0222489324687648,0.0249629410020753,0.000421,13,7,CYS,Q8NGN8,-9.966,0.0,,No data,90.3,2.0,1.0,0.2009794388793264,1976,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
FCRL4,1814,0.1326707632157809,0.2773109241367135,0.0262976435236438,0.0461903350133412,0.000779,14,5,TYR,Q96PJ5,-6.506,0.009,-0.0883609205283271,Non-essential,77.9,29.3,24.3,0.2008808180820959,1977,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CNTN6,2282,0.1084948667618636,0.2436974787868088,0.0061236754705045,0.0305959086866291,0.000516,32,2,TYR,Q9UQ52,-4.608,0.124,0.0229686960776149,Non-essential,86.1,8.6,5.1,0.2008740136146665,1978,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
ITGA9,2163,0.113247521027117,0.2268907561118565,0.0640012652222046,0.01096946338571,0.000185,41,10,TYR,Q13797,1.218,0.772,-0.1304168122520326,Non-essential,85.1,12.3,4.0,0.2008544467911284,1979,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CEACAM21,1971,0.1235639002314273,0.302521008149142,0.0022331171912067,0.0062852060480284,0.000106,3,2,TYR,Q3KPI0,0.165,0.546,0.0237065201554646,Non-essential,85.2,22.2,7.8,0.2008119336620085,1980,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
UNC5D,1810,0.1329653023892318,0.2605042014617612,0.0349833939585639,0.0608953453898606,0.001027,23,3,CYS,Q6UXZ4,-5.574,0.127,0.0806777414313605,Non-essential,74.6,29.5,24.6,0.2006461553487225,1981,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
OR1Q1,2256,0.1094176343315115,0.2605042014617612,0.0173272180926775,5.929439667951378e-05,1e-06,12,2,TYR,Q15612,-9.966,0.001,-0.0862133792951763,Non-essential,88.0,9.9,1.9,0.2006230986339556,1982,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
SPACA4,1864,0.12890377495532,0.2857142854741897,0.0050861932626917,0.0436406759561221,0.000736,3,4,LYS,Q8TDM5,-3.308,0.125,-0.0221008129955728,Non-essential,81.3,26.6,7.3,0.2005817172206698,1983,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
TREH,2307,0.1074568997795388,0.252100840124285,0.0184975486319784,0.0035576638007708,6e-05,31,5,LYS,O43280,-3.816,0.112,-0.0294703369017261,Non-essential,92.4,8.2,7.5,0.200549097151687,1984,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SLC31A1,1560,0.155154488498057,0.3697478988489514,0.0082935315514787,0.0158908983101096,0.000268,5,2,TYR,O15431,3.787,0.999,-0.261859454077778,Non-essential,70.3,50.0,18.4,0.20045787206253,1985,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
OR10D4P,1981,0.1229695319561675,0.2605042014617612,0.0434667088407401,0.0190927957308034,0.000322,12,10,TYR,Q8NGN7,-9.966,0.0,,No data,90.6,6.4,2.7,0.2004163466545023,1986,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
LDLR,1857,0.1295274481048751,0.2857142854741897,0.047129527123201,0.0036762525941298,6.2e-05,34,3,SER,P01130,4.199,0.962,-0.2098907062243732,Non-essential,75.4,27.3,16.9,0.2004014448452991,1987,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
PTCHD1,2218,0.1109414351077157,0.2352941174493327,0.0519879803890558,0.0040913133708864,6.9e-05,51,11,TYR,Q96NR3,-4.608,0.094,0.0142016799771316,Non-essential,84.2,11.1,6.0,0.200272764547252,1988,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
FCER1A,1966,0.1238472214809758,0.302521008149142,0.0042448204965997,0.0052179069077972,8.8e-05,10,3,SER,P12319,0.126,0.518,-0.0035051106161919,Non-essential,84.4,23.0,5.4,0.2002480347032989,1989,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
VASN,1715,0.1399984503798079,0.2268907561118565,0.0516590226158469,0.1124814705010376,0.001897,18,7,LYS,Q6EMK4,3.529,0.968,-0.0004486232264394,Non-essential,73.8,35.2,25.1,0.2002468879183709,1990,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
PCDHGC3,1768,0.1354028672842368,0.2100840334369042,0.0131519848173335,0.1580788615475837,0.002666,14,6,LYS,Q9UN70,5.141,0.998,-0.1557186862206976,Non-essential,74.7,31.2,27.3,0.2001371232941457,1991,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
HTR1B,1855,0.1296582022400874,0.252100840124285,0.0557393642258421,0.0403201897420693,0.00068,19,11,TYR,P28222,-3.816,0.045,-0.0168467920033658,Non-essential,79.2,27.2,19.5,0.2000501825354776,1992,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
NRXN1,2020,0.1203213745302175,0.2100840334369042,0.059174442511466,0.0617847613400533,0.001042,61,5,LYS,Q9ULB1,-3.816,0.154,0.0268854732808206,Non-essential,82.0,18.8,14.5,0.1999692126657963,1993,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR51D1,2170,0.1127602718743735,0.2605042014617612,0.0260382729716906,0.0024903646605395,4.2e-05,13,3,SER,Q8NGF3,-9.966,0.0,0.0193640155540196,Non-essential,85.3,13.6,3.7,0.1997086299196739,1994,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR5AK2,2203,0.111519836659316,0.2605042014617612,0.0188201802941641,0.0055736732878742,9.4e-05,15,4,TYR,Q8NH90,-9.966,0.0,-0.055181724568809,Non-essential,84.3,12.6,2.3,0.1996749339071259,1995,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
SLC16A8,1906,0.1271049222681895,0.2436974787868088,0.0812019610944172,0.017551141417136,0.000296,13,9,LYS,O95907,-0.86,0.309,-0.0338644692826163,Non-essential,77.1,25.4,22.8,0.1995823932032713,1996,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
LINGO4,2139,0.1144453164584884,0.2689075627992374,0.0198576625019769,0.0030833086273347,5.2e-05,22,1,SER,Q6UY18,-3.626,0.069,0.0132046488756959,Non-essential,85.5,15.3,12.8,0.1995528897620609,1997,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
CLDN24,2091,0.1169414833527672,0.2605042014617612,0.0043397121619484,0.0381262970649273,0.000643,8,2,LYS,A6NM45,-9.966,0.019,0.1679629538067124,Non-essential,85.3,17.3,13.2,0.1994929728183353,1998,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR8G5,2115,0.1155163551414113,0.2605042014617612,0.0308967262375454,0.006818855618144,0.000115,11,5,CYS,Q8NG78,-9.966,0.013,-8.30750476147605e-05,Non-essential,83.6,16.2,12.4,0.1994053659755387,1999,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
MOG,2107,0.1160480316308845,0.1848739494244757,0.0130823975960778,0.1272457752742365,0.002146,6,2,CYS,Q16653,-9.966,0.089,-0.1666742530643248,Non-essential,84.7,15.4,0.4,0.1993879255161451,2000,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
OR52Z1,1933,0.1256721962513709,0.2605042014617612,0.0693151984817333,0.0022531870738215,3.8e-05,12,7,SER,P0C646,-9.966,0.0,,No data,87.0,9.7,1.0,0.1993685669005051,2001,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SLC5A4,2227,0.1104977908290622,0.252100840124285,0.0227044124624387,0.0094871034687222,0.00016,35,12,TYR,Q9NY91,-3.458,0.037,-0.0079462921930369,Non-essential,85.1,12.1,5.2,0.19918317302629,2002,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
OR4C5,2219,0.110894055806361,0.2605042014617612,0.0208255574885339,0.0014823599169878,2.5e-05,18,7,SER,Q8NGB2,-9.966,0.0,0.1210971608820673,Non-essential,86.2,12.6,9.2,0.1991534498629968,2003,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
CLDN2,1885,0.1280695983020607,0.3109243694866181,0.0090716432073382,0.0032611918173732,5.5e-05,10,4,SER,P57739,-2.826,0.327,0.0486854755464691,Non-essential,79.4,27.8,9.6,0.1991067380764942,2004,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR9G4,2242,0.1099773713731,0.2605042014617612,0.0172955875375612,0.0019567150904239,3.3e-05,22,9,CYS,Q8NGQ1,-9.966,0.0,-0.0291741005251532,Non-essential,86.0,11.9,7.3,0.1990895461686126,2005,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
PTGDR2,1951,0.1250144006458261,0.2436974787868088,0.0406136327692551,0.0511710643344203,0.000863,15,9,LYS,Q9Y5Y4,-2.932,0.087,0.0913861540520906,Non-essential,81.0,24.3,15.7,0.1989402918513019,2006,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SLC39A2,2059,0.1185973256106249,0.2689075627992374,0.0086161632136643,0.028164838422769,0.000475,17,2,TYR,Q9NP94,-3.171,0.223,0.0590663615448847,Non-essential,82.5,19.4,11.0,0.1989128973888414,2007,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
FCGR3B,2145,0.1142212206327123,0.2773109241367135,0.0012652222046496,0.0097242810554402,0.000164,3,3,TYR,O75015,-0.134,0.477,0.1890550610403517,Non-essential,88.6,15.9,4.3,0.1989061992628721,2008,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CLDN15,1875,0.1284675788263126,0.1848739494244757,0.0055037165902261,0.1762229469315149,0.002972,2,2,LYS,P56746,2.322,0.987,0.0190966510758049,Non-essential,81.8,26.3,12.7,0.1988375481790017,2009,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR56A1,2083,0.1172312087347497,0.2605042014617612,0.0427202277399968,0.0007115327601541,1.2e-05,15,3,SER,Q8NGH5,-9.966,0.0,-0.0488924259638028,Non-essential,84.5,18.2,3.5,0.1988344106366541,2010,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
GALR1,2073,0.1179409276420397,0.2184873947743803,0.0561632136643998,0.0456566854432256,0.00077,9,7,LYS,P47211,-9.966,0.046,0.0954853958854063,Non-essential,83.8,18.1,10.0,0.1988255629479394,2011,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
LRRC37A,978,0.2146587664912433,0.2268907561118565,0.0864146765775739,0.3265935369107619,0.005508,43,8,LYS,A6NMS7,-0.357,0.372,,No data,42.0,83.9,77.7,0.1987638180112337,2012,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
GP1BA,1492,0.1618587049334331,0.2605042014617612,0.0124687648268227,0.1797213163356062,0.003031,16,2,LYS,P07359,-1.732,0.121,-0.023376867820973,Non-essential,64.3,55.5,47.1,0.1987239908022236,2013,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
TSPAN18,2406,0.098596533584193,0.2352941174493327,0.0149296220148663,0.0,0.0,11,0,,Q96SJ8,2.483,0.914,-0.0463638136036674,Non-essential,90.6,2.4,0.0,0.198685346610983,2014,0.0212,LYS,0.0446,HIS,0.0577,CYS,Traditional_Acrylamide
TMEM231,2380,0.1018264396581151,0.252100840124285,0.0023975960778111,0.0008894159501927,1.5e-05,9,1,TYR,Q9H6L2,2.568,0.942,0.0849252857544568,Non-essential,88.4,5.4,3.2,0.1986570470505007,2015,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
GPR119,2246,0.1097395581744561,0.2605042014617612,0.018459591965839,0.0,0.0,14,0,,Q8TDV5,-9.966,0.006,0.0789411116753513,Non-essential,86.7,12.2,6.0,0.1985913685030761,2016,0.0212,LYS,0.0446,HIS,0.0577,CYS,Traditional_Acrylamide
SLC16A6,1893,0.1275442159580495,0.2689075627992374,0.0425304444092993,0.0240735250518825,0.000406,18,5,LYS,O15403,0.016,0.504,-0.1630452943724568,Non-essential,76.4,27.3,22.0,0.1984686393450285,2017,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
PLXDC2,1654,0.1459838025095272,0.2941176468116659,0.0938035742527281,0.0006522383634746,1.1e-05,23,4,TYR,Q6UX71,3.35,0.948,0.0970589411973956,Non-essential,69.6,43.1,31.9,0.1984551295381337,2018,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CDHR3,1948,0.1251064853732864,0.201680672099428,0.0027834888502293,0.1453305662614882,0.002451,16,1,LYS,Q6ZTQ4,0.596,0.646,0.0342343199682948,Non-essential,77.6,24.3,16.8,0.1983167490127291,2019,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SLC24A3,1710,0.1408510327254712,0.1932773107619518,0.1344804681322157,0.0773198932700859,0.001304,30,7,CYS,Q9HC58,1.305,0.695,0.0877038056769729,Non-essential,70.3,37.4,25.9,0.1981971491172585,2020,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
NPSR1,1956,0.1247415591141827,0.2605042014617612,0.0627739996836944,0.0056922620812333,9.6e-05,13,7,TYR,Q6W5P4,-9.966,0.066,0.1347631814598522,Non-essential,81.4,25.1,12.9,0.1981930359528483,2021,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
ADRB1,1729,0.1387497998477877,0.2268907561118565,0.0493942748695239,0.1105840498072932,0.001865,16,7,LYS,P08588,-2.315,0.216,0.1053342060770864,Non-essential,75.3,36.3,26.2,0.198106345808354,2022,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
UNC5A,1950,0.1250342665610918,0.2941176468116659,0.0229637830143919,0.0016602431070263,2.8e-05,31,2,TYR,Q6ZN44,-1.938,0.285,0.0762510827085777,Non-essential,77.4,26.0,19.8,0.1980971829144376,2023,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
SYPL1,2039,0.1195950144113183,0.2941176468116659,0.0038842321682745,0.0026089534538986,4.4e-05,5,2,TYR,Q16563,6.258,1.0,0.0645841378833208,Non-essential,82.7,21.6,5.0,0.1979644727896263,2024,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
MYADML2,2254,0.1094502958570486,0.2605042014617612,0.0126332437134271,0.0048621405277201,8.2e-05,9,3,SER,A6NDP7,-4.608,0.047,0.0838017183957087,Non-essential,86.4,12.7,4.6,0.1978503165719032,2025,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
FSHR,2035,0.1196715838020514,0.2605042014617612,0.0435616005060888,0.0080047435517343,0.000135,31,5,LYS,P23945,-9.966,0.004,0.0624171367077132,Non-essential,81.8,21.3,12.5,0.1977680565260722,2026,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
VSIG10,1896,0.127417364393788,0.302521008149142,0.01739047920291,0.0039727245775274,6.7e-05,14,2,SER,Q8N0Z9,3.644,0.999,-0.0838848842841073,Non-essential,77.1,28.5,23.1,0.197723153797309,2027,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SIT1,1241,0.1879058733160702,0.403361344198856,0.000841372766092,0.0876964126890008,0.001479,2,3,CYS,Q9Y3P8,0.507,0.599,-0.012421323886645,Non-essential,60.8,80.6,23.5,0.1977109168333727,2028,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
PSCA,1822,0.1321539242094137,0.302521008149142,0.0011007433180452,0.0360509931811443,0.000608,2,4,LYS,O43653,-0.028,0.498,0.0950336578195071,Non-essential,81.3,32.5,6.1,0.197670286976997,2029,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR51B2,2103,0.1161765136158377,0.2605042014617612,0.0323264273287996,0.0075896827749777,0.000128,13,7,TYR,Q9Y5P1,-9.966,0.0,,No data,89.2,3.5,1.0,0.1976554980375607,2030,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CD46,1926,0.1260332887146243,0.2941176468116659,0.0052443460382729,0.0227097539282537,0.000383,7,4,TYR,P15529,6.431,1.0,0.0078628360202195,Non-essential,82.1,27.3,16.1,0.1976297013757147,2031,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
OR4N4,2057,0.1187180308762696,0.2605042014617612,0.0420433338605092,0.0063445004447079,0.000107,18,6,TYR,Q8N0Y3,-9.966,0.005,,No data,86.4,5.7,1.6,0.1975734290879207,2032,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
NTRK1,1976,0.1232530975392459,0.252100840124285,0.0647477463229479,0.0099614586421583,0.000168,35,4,TYR,P04629,-2.315,0.077,0.0026552902342914,Non-essential,78.2,24.4,14.9,0.1975125952847763,2033,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
TPBG,2014,0.1205738142028923,0.2941176468116659,0.007028309346829,0.0027275422472576,4.6e-05,16,3,SER,Q13641,3.391,0.907,0.0476061430982158,Non-essential,82.2,22.9,14.0,0.1974801392826047,2034,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR5V1,2258,0.1094066057425255,0.2605042014617612,0.0155116242290052,0.0018381262970649,3.1e-05,11,3,CYS,Q9UGF6,-9.966,0.0,0.1193299006342161,Non-essential,85.6,13.1,3.7,0.1974139081431339,2035,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
HTR4,2004,0.1210505446730585,0.252100840124285,0.0592440297327218,0.0081233323450933,0.000137,20,9,TYR,Q13639,-6.506,0.018,0.0965349950339082,Non-essential,80.9,22.7,15.7,0.1973771345629535,2036,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
IL22RA1,1489,0.1620543273363509,0.403361344198856,0.0023659655226949,0.0,0.0,5,0,,Q8N6P7,0.152,0.519,-0.1087323966765232,Non-essential,61.7,59.4,52.3,0.1973679618502732,2037,0.0212,LYS,0.0446,HIS,0.0577,CYS,Traditional_Acrylamide
GPR32,1984,0.122823371784119,0.2605042014617612,0.0534746164795192,0.0085976875185294,0.000145,15,6,TYR,O75388,-9.966,0.002,-0.0259693482294485,Non-essential,80.8,24.4,11.5,0.1972945465111285,2038,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
UPK3A,1913,0.1268484289364737,0.3109243694866181,0.0026885971848805,0.0055736732878742,9.4e-05,11,1,SER,O75631,-2.053,0.241,0.0483078500947467,Non-essential,78.6,28.6,18.1,0.197289096938505,2039,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR7A2P,1837,0.130854313650244,0.2605042014617612,0.047869682112921,0.040972428105544,0.000691,11,4,TYR,Q8NGA2,-9.966,0.0,,No data,84.2,16.1,3.2,0.1972869980662326,2040,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
MTNR1A,2154,0.1137980153413815,0.2605042014617612,0.0238051557804839,0.0081826267417729,0.000138,17,3,TYR,P48039,-9.966,0.017,-0.0038783078754284,Non-essential,85.7,16.9,10.6,0.1972734161421806,2041,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
HEPACAM2,1868,0.1286237038806493,0.2689075627992374,0.0184975486319784,0.051704713904536,0.000872,12,2,TYR,A8MVW5,-4.035,0.169,0.0032480890218651,Non-essential,78.6,29.4,20.6,0.1972682126138616,2042,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CLRN1,2311,0.1069061329956059,0.2605042014617612,0.0059908271390162,0.0030240142306552,5.1e-05,9,3,TYR,P58418,-9.966,0.008,0.0685625271041444,Non-essential,90.8,11.2,0.0,0.1972301808540342,2043,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
TCIRG1,2228,0.1104645361311011,0.1932773107619518,0.0324213189941483,0.0780907204269196,0.001317,46,4,LYS,Q13488,5.616,1.0,-0.04488156948784,Non-essential,83.0,13.1,7.5,0.1971750686219501,2044,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
GPR68,2022,0.120227239065552,0.2773109241367135,0.0262660129685275,0.0047435517343611,8e-05,13,8,TYR,Q15743,1.022,0.685,-0.058550821059283,Non-essential,80.4,22.7,16.4,0.1971112146235719,2045,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
NPFFR2,1699,0.1417152044747889,0.2689075627992374,0.0913680215087774,0.0224725763415357,0.000379,21,8,TYR,Q9Y5X5,-4.608,0.101,0.1048481030776955,Non-essential,69.4,40.6,34.5,0.1969777964423113,2046,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
ADRB3,1882,0.1282010436599183,0.2605042014617612,0.0775075122568401,0.0024903646605395,4.2e-05,16,9,TYR,P13945,-5.574,0.016,0.0338558343553652,Non-essential,78.9,29.2,20.8,0.1969759397409613,2047,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
FAIM2,1784,0.1346691243041125,0.2100840334369042,0.0689925668195476,0.0997924696116216,0.001683,9,9,CYS,Q9BWQ8,0.03,0.506,0.0160095460644973,Non-essential,77.3,33.9,23.1,0.1968256708107087,2048,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
ITM2C,1774,0.1351565385805412,0.3277310921615705,0.0118867626126838,0.0016602431070263,2.8e-05,13,1,TYR,Q9NQX7,6.274,1.0,-0.0419097141808824,Non-essential,76.2,36.3,19.5,0.1967926336864772,2049,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
CD164L2,1520,0.1592357631271551,0.3949579828613799,0.0041752332753439,0.0,0.0,9,2,CYS,Q6UWJ8,-1.026,0.367,0.0066776950584924,Non-essential,65.7,57.5,17.2,0.1967791023203189,2050,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
PRTG,1877,0.1284294307093207,0.2605042014617612,0.0518235015024513,0.0289356655796027,0.000488,32,8,TYR,Q2VWP7,-1.732,0.244,0.0927915966175472,Non-essential,73.8,29.6,21.9,0.1967662622821299,2051,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
EREG,1692,0.14231444829882,0.2352941174493327,0.0209584058200221,0.1396975985769344,0.002356,9,5,CYS,O14944,-3.626,0.211,0.0385349512191422,Non-essential,68.7,40.8,23.7,0.1967169422065056,2052,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
SLC13A1,2161,0.113356129640779,0.2605042014617612,0.0270757551795034,0.0034390750074117,5.8e-05,31,5,SER,Q9BZW2,-9.966,0.067,0.1262085972616018,Non-essential,82.0,17.1,9.6,0.1967051780583452,2053,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
SIGLEC7,1825,0.1320356600181945,0.3277310921615705,0.0031440771785544,0.0,0.0,12,1,CYS,Q9Y286,0.423,0.608,-0.0742417502303057,Non-essential,74.3,33.8,24.2,0.1966919015511882,2054,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
OR7E24,2276,0.1087339321461759,0.2605042014617612,0.0149296220148663,0.0001778831900385,3e-06,21,1,SER,Q6IFN5,-9.966,0.009,-0.1379152372635282,Non-essential,85.2,13.3,8.8,0.1966533468128426,2055,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
ICAM4,2034,0.1196872403616158,0.2857142854741897,0.0043080816068321,0.0136970056329676,0.000231,9,2,TYR,Q14773,-1.884,0.253,-0.0238329054040188,Non-essential,83.2,22.9,15.1,0.1966012717259163,2056,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
BEST2,1965,0.1239290958604727,0.252100840124285,0.0108492804048711,0.0661132522976578,0.001115,19,3,CYS,Q8NFU1,-6.506,0.031,-0.0617051984676572,Non-essential,80.3,26.1,25.0,0.196375927219132,2057,0.0865,CYS,0.0893,HIS,0.2885,CYS,Traditional_Acrylamide
SIGLEC5,1945,0.1251702730751718,0.2605042014617612,0.0030112288470662,0.0668840794544915,0.001128,17,2,LYS,O15389,-9.966,0.011,0.1956841183249066,Non-essential,77.7,27.4,19.4,0.1962502975870058,2058,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
ULBP1,1923,0.1261859742694218,0.3109243694866181,0.0060540882492487,0.0,0.0,16,0,,Q9BZM6,-2.245,0.172,0.0984328721153616,Non-essential,80.7,29.1,10.7,0.1962370513826285,2059,0.0212,LYS,0.0446,HIS,0.0577,CYS,Traditional_Acrylamide
PCDHGA3,1848,0.1302013688298401,0.2352941174493327,0.0108809109599873,0.1093981618737029,0.001845,20,4,LYS,Q9Y5H0,-2.178,0.142,0.0188637732922806,Non-essential,74.7,31.2,26.4,0.1962227093156889,2060,0.1061,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR51S1,2202,0.1115249371214944,0.2605042014617612,0.024292266329274,0.000118588793359,2e-06,16,2,SER,Q8NGJ8,-9.966,0.0,-0.0066805158844831,Non-essential,84.9,16.1,4.0,0.1961791842922746,2061,0.0424,LYS,0.0893,HIS,0.1154,CYS,Traditional_Acrylamide
OR8J2,2065,0.1182266248362027,0.2605042014617612,0.038804365016606,0.0079454491550548,0.000134,16,4,TYR,Q8NGG1,-9.966,0.0,,No data,89.2,6.7,1.3,0.1961639240545316,2062,0.0424,LYS,0.1363,TYR,0.1154,CYS,SuFEx_CTR
