gene,uniprot_id,pdb_file
SLC47A1,Q96FL8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96FL8-F1-model_v6.pdb
PLD5,Q8N7P1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N7P1-F1-model_v6.pdb
CNTNAP4,Q9C0A0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9C0A0-F1-model_v6.pdb
ATP2B4,P23634,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23634-F1-model_v6.pdb
GJC2,Q5T442,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5T442-F1-model_v6.pdb
OMG,P23515,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23515-F1-model_v6.pdb
NPY6R,Q99463,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99463-F1-model_v6.pdb
CALY,Q9NYX4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYX4-F1-model_v6.pdb
BACE1,P56817,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P56817-F1-model_v6.pdb
GNRHR2,Q96P88,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96P88-F1-model_v6.pdb
LRIG2,O94898,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94898-F1-model_v6.pdb
OPALIN,Q96PE5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PE5-F1-model_v6.pdb
IL6ST,P40189,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P40189-F1-model_v6.pdb
ACVR2A,P27037,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P27037-F1-model_v6.pdb
SLC19A3,Q9BZV2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BZV2-F1-model_v6.pdb
VASN,Q6EMK4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6EMK4-F1-model_v6.pdb
SCN3A,Q9NY46,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NY46-F1-model_v6.pdb
PCDHGB4,Q9UN71,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UN71-F1-model_v6.pdb
KCNMB4,Q86W47,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86W47-F1-model_v6.pdb
TRHDE,Q9UKU6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKU6-F1-model_v6.pdb
SLC17A7,Q9P2U7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P2U7-F1-model_v6.pdb
ATP2B3,Q16720,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16720-F1-model_v6.pdb
SLC3A1,Q07837,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q07837-F1-model_v6.pdb
ITGA9,Q13797,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13797-F1-model_v6.pdb
LRIG3,Q6UXM1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXM1-F1-model_v6.pdb
LRFN5,Q96NI6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96NI6-F1-model_v6.pdb
SV2B,Q7L1I2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7L1I2-F1-model_v6.pdb
PCDHGB5,Q9Y5G0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5G0-F1-model_v6.pdb
EPHB1,P54762,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P54762-F1-model_v6.pdb
SLCO3A1,Q9UIG8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UIG8-F1-model_v6.pdb
SCNN1B,P51168,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P51168-F1-model_v6.pdb
MC1R,Q01726,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q01726-F1-model_v6.pdb
ADRA2B,P18089,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P18089-F1-model_v6.pdb
GRIK2,Q13002,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13002-F1-model_v6.pdb
GABRA4,P48169,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48169-F1-model_v6.pdb
CDH10,Q9Y6N8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y6N8-F1-model_v6.pdb
SCN2B,O60939,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60939-F1-model_v6.pdb
SLC5A7,Q9GZV3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZV3-F1-model_v6.pdb
GRIK3,Q13003,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13003-F1-model_v6.pdb
VLDLR,P98155,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P98155-F1-model_v6.pdb
TNFRSF10D,Q9UBN6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UBN6-F1-model_v6.pdb
ICAM2,P13598,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P13598-F1-model_v6.pdb
EMP3,P54852,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P54852-F1-model_v6.pdb
FKRP,Q9H9S5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H9S5-F1-model_v6.pdb
P2RX7,Q99572,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99572-F1-model_v6.pdb
P2RY14,Q15391,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15391-F1-model_v6.pdb
CDH22,Q9UJ99,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UJ99-F1-model_v6.pdb
DSCAML1,Q8TD84,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TD84-F1-model_v6.pdb
RPRM,Q9NS64,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NS64-F1-model_v6.pdb
LRRN3,Q9H3W5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H3W5-F1-model_v6.pdb
GRIA4,P48058,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48058-F1-model_v6.pdb
AVPR2,P30518,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30518-F1-model_v6.pdb
CRIM1,Q9NZV1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NZV1-F1-model_v6.pdb
LHFPL4,Q7Z7J7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z7J7-F1-model_v6.pdb
SLC41A1,Q8IVJ1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IVJ1-F1-model_v6.pdb
SORCS3,Q9UPU3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UPU3-F1-model_v6.pdb
CHRNA4,P43681,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43681-F1-model_v6.pdb
LRRC37A,A6NMS7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NMS7-F1-model_v6.pdb
ABCA7,Q8IZY2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IZY2-F1-model_v6.pdb
ESYT3,A0FGR9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A0FGR9-F1-model_v6.pdb
SLC36A4,Q6YBV0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6YBV0-F1-model_v6.pdb
CDHR5,Q9HBB8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HBB8-F1-model_v6.pdb
SLC5A9,Q2M3M2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q2M3M2-F1-model_v6.pdb
GABRG1,Q8N1C3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N1C3-F1-model_v6.pdb
SUSD5,O60279,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60279-F1-model_v6.pdb
PCDHGA9,Q9Y5G4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5G4-F1-model_v6.pdb
CDH18,Q13634,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13634-F1-model_v6.pdb
PCDHB5,Q9Y5E4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5E4-F1-model_v6.pdb
GRIN2B,Q13224,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13224-F1-model_v6.pdb
ACHE,P22303,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P22303-F1-model_v6.pdb
GPR35,Q9HC97,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HC97-F1-model_v6.pdb
MAG,P20916,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P20916-F1-model_v6.pdb
GPC1,P35052,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35052-F1-model_v6.pdb
NOTCH1,P46531,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P46531-F1-model_v6.pdb
PKD1L2,Q7Z442,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z442-F1-model_v6.pdb
PTGFR,P43088,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43088-F1-model_v6.pdb
PCDH10,Q9P2E7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P2E7-F1-model_v6.pdb
SLC23A2,Q9UGH3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UGH3-F1-model_v6.pdb
TSPAN4,O14817,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14817-F1-model_v6.pdb
PCDHGA12,O60330,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60330-F1-model_v6.pdb
GFRA2,O00451,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00451-F1-model_v6.pdb
SERINC1,Q9NRX5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NRX5-F1-model_v6.pdb
PCDHB15,Q9Y5E8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5E8-F1-model_v6.pdb
SCN3B,Q9NY72,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NY72-F1-model_v6.pdb
ZFYVE27,Q5T4F4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5T4F4-F1-model_v6.pdb
MFSD8,Q8NHS3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NHS3-F1-model_v6.pdb
RHCG,Q9UBD6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UBD6-F1-model_v6.pdb
PTGER3,P43115,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43115-F1-model_v6.pdb
LRRC24,Q50LG9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q50LG9-F1-model_v6.pdb
SSTR1,P30872,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30872-F1-model_v6.pdb
ATP2B2,Q01814,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q01814-F1-model_v6.pdb
IGSF11,Q5DX21,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5DX21-F1-model_v6.pdb
EDA,Q92838,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92838-F1-model_v6.pdb
ADRA1B,P35368,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35368-F1-model_v6.pdb
ANPEP,P15144,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P15144-F1-model_v6.pdb
PTPRD,P23468,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23468-F1-model_v6.pdb
BST1,Q10588,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q10588-F1-model_v6.pdb
HEPACAM,Q14CZ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14CZ8-F1-model_v6.pdb
SLC6A1,P30531,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30531-F1-model_v6.pdb
SLITRK3,O94933,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94933-F1-model_v6.pdb
PCDHGA2,Q9Y5H1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5H1-F1-model_v6.pdb
ERBB4,Q15303,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15303-F1-model_v6.pdb
GALR1,P47211,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47211-F1-model_v6.pdb
ADRA1A,P35348,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35348-F1-model_v6.pdb
SLC17A9,Q9BYT1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BYT1-F1-model_v6.pdb
MICA,Q29983,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q29983-F1-model_v6.pdb
CLSTN2,Q9H4D0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H4D0-F1-model_v6.pdb
SLC26A3,P40879,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P40879-F1-model_v6.pdb
PCDH9,Q9HC56,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HC56-F1-model_v6.pdb
TLR4,O00206,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00206-F1-model_v6.pdb
GRIA1,P42261,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P42261-F1-model_v6.pdb
AMIGO1,Q86WK6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86WK6-F1-model_v6.pdb
SEMA6B,Q9H3T3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H3T3-F1-model_v6.pdb
GABRA1,P14867,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P14867-F1-model_v6.pdb
C1orf159,Q96HA4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96HA4-F1-model_v6.pdb
MDGA1,Q8NFP4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NFP4-F1-model_v6.pdb
CLCA4,Q14CN2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14CN2-F1-model_v6.pdb
NPR3,P17342,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P17342-F1-model_v6.pdb
LILRB3,O75022,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75022-F1-model_v6.pdb
ADAM23,O75077,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75077-F1-model_v6.pdb
GABRA2,P47869,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47869-F1-model_v6.pdb
IL17RC,Q8NAC3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NAC3-F1-model_v6.pdb
PCDHGB6,Q9Y5F9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5F9-F1-model_v6.pdb
GRIA3,P42263,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P42263-F1-model_v6.pdb
TMPRSS11B,Q86T26,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86T26-F1-model_v6.pdb
AXL,P30530,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30530-F1-model_v6.pdb
GRID1,Q9ULK0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9ULK0-F1-model_v6.pdb
ANO2,Q9NQ90,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NQ90-F1-model_v6.pdb
EVC2,Q86UK5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86UK5-F1-model_v6.pdb
SHISA6,Q6ZSJ9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZSJ9-F1-model_v6.pdb
SLC1A3,P43003,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43003-F1-model_v6.pdb
KCNJ3,P48549,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48549-F1-model_v6.pdb
SGCD,Q92629,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92629-F1-model_v6.pdb
GFRA3,O60609,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60609-F1-model_v6.pdb
OXER1,Q8TDS5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDS5-F1-model_v6.pdb
FLT3LG,P49771,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49771-F1-model_v6.pdb
SCARF2,Q96GP6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96GP6-F1-model_v6.pdb
SLC1A7,O00341,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00341-F1-model_v6.pdb
BTN2A3P,Q96KV6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96KV6-F1-model_v6.pdb
ADRB2,P07550,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P07550-F1-model_v6.pdb
ART3,Q13508,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13508-F1-model_v6.pdb
ITGA1,P56199,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P56199-F1-model_v6.pdb
PLXNA4,Q9HCM2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HCM2-F1-model_v6.pdb
P2RX6,O15547,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15547-F1-model_v6.pdb
CDH13,P55290,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P55290-F1-model_v6.pdb
IL1R1,P14778,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P14778-F1-model_v6.pdb
GPRC5B,Q9NZH0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NZH0-F1-model_v6.pdb
SLC12A6,Q9UHW9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UHW9-F1-model_v6.pdb
EPOR,P19235,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P19235-F1-model_v6.pdb
ENG,P17813,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P17813-F1-model_v6.pdb
CNTN1,Q12860,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q12860-F1-model_v6.pdb
SLC6A15,Q9H2J7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H2J7-F1-model_v6.pdb
SGCB,Q16585,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16585-F1-model_v6.pdb
GGT7,Q9UJ14,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UJ14-F1-model_v6.pdb
GPR17,Q13304,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13304-F1-model_v6.pdb
TTYH1,Q9H313,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H313-F1-model_v6.pdb
PLA2R1,Q13018,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13018-F1-model_v6.pdb
FAIM2,Q9BWQ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BWQ8-F1-model_v6.pdb
ANO5,Q75V66,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q75V66-F1-model_v6.pdb
TMEM8B,A6NDV4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NDV4-F1-model_v6.pdb
SLC14A1,Q13336,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13336-F1-model_v6.pdb
XPNPEP2,O43895,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43895-F1-model_v6.pdb
PTPRS,Q13332,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13332-F1-model_v6.pdb
TRABD2B,A6NFA1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NFA1-F1-model_v6.pdb
NTNG1,Q9Y2I2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y2I2-F1-model_v6.pdb
ABCB1,P08183,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08183-F1-model_v6.pdb
SLC16A12,Q6ZSM3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZSM3-F1-model_v6.pdb
BTN2A1,Q7KYR7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7KYR7-F1-model_v6.pdb
NRXN1,Q9ULB1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9ULB1-F1-model_v6.pdb
EPHA4,P54764,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P54764-F1-model_v6.pdb
NLGN1,Q8N2Q7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N2Q7-F1-model_v6.pdb
GPR12,P47775,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47775-F1-model_v6.pdb
CNTN4,Q8IWV2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IWV2-F1-model_v6.pdb
PCDHB4,Q9Y5E5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5E5-F1-model_v6.pdb
MCAM,P43121,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P43121-F1-model_v6.pdb
ABCC5,O15440,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15440-F1-model_v6.pdb
TPO,P07202,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P07202-F1-model_v6.pdb
SLC6A16,Q9GZN6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9GZN6-F1-model_v6.pdb
IL6R,P08887,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08887-F1-model_v6.pdb
LTB4R2,Q9NPC1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPC1-F1-model_v6.pdb
SLC38A2,Q96QD8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96QD8-F1-model_v6.pdb
IL18R1,Q13478,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13478-F1-model_v6.pdb
GPR155,Q7Z3F1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z3F1-F1-model_v6.pdb
ESAM,Q96AP7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96AP7-F1-model_v6.pdb
CDH5,P33151,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P33151-F1-model_v6.pdb
PCDHGC3,Q9UN70,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UN70-F1-model_v6.pdb
PLXDC1,Q8IUK5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IUK5-F1-model_v6.pdb
SLC19A2,O60779,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60779-F1-model_v6.pdb
ADCYAP1R1,P41586,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P41586-F1-model_v6.pdb
SLC29A1,Q99808,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99808-F1-model_v6.pdb
CDH19,Q9H159,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H159-F1-model_v6.pdb
PCSK5,Q92824,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92824-F1-model_v6.pdb
TMEM63A,O94886,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O94886-F1-model_v6.pdb
SLITRK1,Q96PX8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PX8-F1-model_v6.pdb
APCDD1,Q8J025,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8J025-F1-model_v6.pdb
SELP,P16109,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P16109-F1-model_v6.pdb
CD302,Q8IX05,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IX05-F1-model_v6.pdb
SHISA4,Q96DD7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96DD7-F1-model_v6.pdb
PTPRB,P23467,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23467-F1-model_v6.pdb
GRIA2,P42262,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P42262-F1-model_v6.pdb
SLC22A15,Q8IZD6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IZD6-F1-model_v6.pdb
TNFRSF14,Q92956,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92956-F1-model_v6.pdb
CCR10,P46092,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P46092-F1-model_v6.pdb
SORCS1,Q8WY21,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WY21-F1-model_v6.pdb
STIM1,Q13586,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13586-F1-model_v6.pdb
CDHR3,Q6ZTQ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZTQ4-F1-model_v6.pdb
GPC3,P51654,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P51654-F1-model_v6.pdb
CD300LG,Q6UXG3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UXG3-F1-model_v6.pdb
SLITRK2,Q9H156,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H156-F1-model_v6.pdb
ADRA2A,P08913,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08913-F1-model_v6.pdb
ECSCR,Q19T08,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q19T08-F1-model_v6.pdb
LRRC4B,Q9NT99,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NT99-F1-model_v6.pdb
ADRA2C,P18825,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P18825-F1-model_v6.pdb
