gene,enhanced_score_v2,rank_v2,tsi_norm,ldt_norm,pocket_norm,eas,ntrs,risk_level,top_res_type,n_nucleophiles,n_extracellular_domains,depmap_label,mean_plddt
CD84,0.253880782852484,2272,0.302521008149142,0.0065223836347465,0.0082302704412462,0.5,,,SER,4,,Non-essential,74.6
CD300E,0.2537208804582801,2273,0.2689075627992374,0.0214645715979839,0.0020053771943697,0.5,,,TYR,3,,Non-essential,77.8
TPRA1,0.2535545290953271,2274,0.2689075627992374,0.0012451823302697,0.0253930096473193,0.5,,,SER,1,,Non-essential,73.1
CHRM4,0.2534345403843496,2275,0.2605042014617612,0.0080640379484138,0.0454784121461331,0.5,,,TYR,13,,Non-essential,75.4
ERVW-1,0.2533000040093,2276,0.252100840124285,0.0584642751260005,0.0569096947651431,0.5,,,TYR,10,,Context-dependent,59.3
SLAMF1,0.2531630561153667,2277,0.2941176468116659,0.0027868366439371,0.009881385418314,0.5,,,SER,4,,Non-essential,74.9
BTC,0.2531316574723297,2278,0.2941176468116659,0.0,0.0030112288470662,0.5,,,,0,,Non-essential,71.9
CEACAM7,0.2529611800857781,2279,0.2436974787868088,0.0030833086273347,0.0011007433180452,0.5,,,SER,1,,Non-essential,84.1
SIT1,0.2529478931407325,2280,0.403361344198856,0.0876964126890008,0.000841372766092,0.5,,,CYS,3,,Non-essential,60.8
OR51J1,0.2528766010986047,2281,0.2605042014617612,0.0518825970945745,0.1668701565712478,0.5,,,TYR,13,,No data,65.1
LRP11,0.252853895860394,2282,0.3277310921615705,0.0070560332048621,0.0155495808951447,0.5,,,TYR,2,,Non-essential,67.7
MANSC4,0.252791914113331,2283,0.2605042014617612,0.1216128075896827,0.0372165111497706,0.5,,,CYS,6,,Non-essential,62.8
MUC22,0.2527729567438266,2284,0.2605042014617612,0.0036762525941298,0.0505582792978016,0.5,,,SER,10,,Non-essential,67.5
DRD4,0.2526890797873791,2285,0.2436974787868088,0.0019567150904239,0.0538668353629606,0.5,,,SER,9,,Non-essential,77.1
ASGR2,0.2525216379030016,2286,0.2605042014617612,0.0,0.0064779376878064,0.5,,,CYS,3,,Non-essential,78.7
CHRNA2,0.2523793293147611,2287,0.2436974787868088,0.0043284909576045,0.0064463071326901,0.5,,,TYR,3,,Non-essential,77.0
GGT7,0.252364564318184,2288,0.2100840334369042,0.0007115327601541,0.0135062470346354,0.5,,,SER,2,,Non-essential,85.1
GABRR3,0.2523545336803224,2289,0.2605042014617612,0.0,0.0066424165744108,0.5,,,,0,,Non-essential,75.8
KREMEN1,0.252273268163024,2290,0.252100840124285,0.0062852060480284,0.0279550846117349,0.5,,,SER,8,,Non-essential,78.9
LY6H,0.2522098815821354,2291,0.2689075627992374,0.030358731099911,0.0015562233117191,0.5,,,LYS,7,,Non-essential,75.8
KIR3DL1,0.2521828924563409,2292,0.2605042014617612,0.0184998517640083,0.014284358690495,0.5,,,TYR,4,,Non-essential,75.6
MICA,0.2519855003469387,2293,0.2184873947743803,0.0059294396679513,0.0208888185987664,0.5,,,TYR,4,,Non-essential,81.7
LSAMP,0.2518066997823528,2294,0.2268907561118565,0.0,0.0084200537719436,0.5,,,,0,,Non-essential,83.8
VSIG2,0.2517496166575463,2295,0.2605042014617612,0.0043284909576045,0.0037893405029258,0.5,,,SER,5,,Non-essential,80.2
GRAMD1B,0.2516864592029597,2296,0.2689075627992374,0.0194485621108805,0.0508492804048711,0.5,,,TYR,5,,Non-essential,67.5
TMEM217,0.2516691664953137,2297,0.2941176468116659,0.0004743551734361,0.0072244187885497,0.5,,,TYR,1,,Non-essential,71.7
AQP4,0.2516287471942203,2298,0.2352941174493327,0.0014823599169878,0.0145437292424482,0.5,,,SER,1,,Non-essential,81.0
CDH24,0.2515360389112032,2299,0.2605042014617612,0.0012451823302697,0.0113047603985449,0.5,,,SER,3,,Non-essential,76.2
GPR62,0.2513804122188215,2300,0.252100840124285,0.0016602431070263,0.0361157678317254,0.5,,,SER,7,,Non-essential,76.5
TPSG1,0.2513420174217986,2301,0.2352941174493327,0.0,0.0185924402973272,0.5,,,CYS,2,,Non-essential,82.4
AMIGO3,0.2510805778133398,2302,0.2605042014617612,0.0044470797509635,0.0208255574885339,0.5,,,SER,1,,Non-essential,73.5
CNR1,0.2508839830623859,2303,0.1848739494244757,0.1198932700859768,0.0319342084453582,0.5,,,LYS,6,,Non-essential,71.7
PCDHGA1,0.2508526557696702,2304,0.2605042014617612,0.0042691965609249,0.0068638304602245,0.5,,,SER,2,,Non-essential,74.8
LRRC24,0.2508257250964273,2305,0.2184873947743803,0.053780017788319,0.0157393642258421,0.5,,,TYR,5,,Non-essential,77.0
PCDHA13,0.2506426218317631,2306,0.2605042014617612,0.0051586125111176,0.0129242448204966,0.5,,,TYR,5,,Non-essential,73.3
GPM6A,0.2506234991352236,2307,0.1932773107619518,0.0015416543136673,0.030479202910011,0.5,,,TYR,1,,Non-essential,82.7
SIGIRR,0.2506161521263473,2308,0.2689075627992374,0.0,0.0064463071326901,0.5,,,,0,,Non-essential,75.2
PCDHA6,0.2503558451152089,2309,0.2605042014617612,0.0069374444115031,0.0077115293373398,0.5,,,SER,6,,Non-essential,73.7
OSMR,0.2503348209044426,2310,0.252100840124285,0.0004743551734361,0.0180736991934208,0.5,,,SER,2,,Non-essential,73.5
MAG,0.2502302646343632,2311,0.2184873947743803,0.0050400237177586,0.0090020559860825,0.5,,,SER,1,,Non-essential,80.8
CEACAM20,0.250187936892207,2312,0.2605042014617612,0.0068781500148235,0.0114312826190099,0.5,,,SER,1,,Non-essential,74.0
ZP4,0.2501069877748734,2313,0.2605042014617612,0.0055736732878742,0.0093310137592914,0.5,,,SER,2,,Non-essential,74.7
PTGER2,0.2500991166464003,2314,0.2436974787868088,0.0013637711236288,0.0190099636248616,0.5,,,SER,5,,Non-essential,77.6
MFRP,0.2499584550017313,2315,0.2605042014617612,0.0018381262970649,0.0243238968843903,0.5,,,SER,3,,Non-essential,72.5
GJC3,0.2498835647761398,2316,0.252100840124285,0.0044470797509635,0.0338446939743792,0.5,,,SER,6,,Non-essential,75.8
CDH4,0.2496162173635732,2317,0.2352941174493327,0.0026682478505781,0.0047951921556223,0.5,,,TYR,2,,Non-essential,78.7
KIR2DL3,0.2495357875312816,2318,0.2605042014617612,0.0139341832196857,0.0121145026095207,0.5,,,TYR,1,,Non-essential,76.9
CD40,0.2492234724751983,2319,0.2605042014617612,0.0,0.0004871105487901,0.5,,,CYS,2,,Non-essential,81.2
SIGLEC16,0.2491955481949774,2320,0.2605042014617612,0.000237177586718,0.0076103115609678,0.5,,,TYR,3,,No data,83.0
TP53I13,0.2490476707266653,2321,0.2605042014617612,0.1159798399051289,0.0631282619009963,0.5,,,LYS,4,,Non-essential,60.7
CD55,0.2490315494970351,2322,0.2689075627992374,0.0012451823302697,0.0007781116558595,0.5,,,SER,2,,Non-essential,78.3
TMEM225,0.2489998076623059,2323,0.2605042014617612,0.000118588793359,0.0062501976909694,0.5,,,SER,3,,Non-essential,76.0
CD33,0.2489926615059318,2324,0.2605042014617612,0.0135191224429291,0.0053139332595287,0.5,,,TYR,3,,Non-essential,77.4
RAMP2,0.2489416500478969,2325,0.2605042014617612,0.0060480284613104,0.0035299699509726,0.5,,,SER,3,,Non-essential,80.9
GIPR,0.2489322134072871,2326,0.2268907561118565,0.006463089238067,0.0085845326585481,0.5,,,TYR,4,,Non-essential,78.5
LRRTM2,0.2488728269991335,2327,0.2436974787868088,0.0047435517343611,0.0159987347777953,0.5,,,SER,2,,Non-essential,79.1
CEACAM4,0.2486038788460774,2328,0.252100840124285,0.0366439371479395,0.0212494069270915,0.5,,,TYR,5,,Non-essential,77.3
IL20RA,0.2483305899425786,2329,0.3445378148365229,0.0059294396679513,0.0120512414992883,0.5,,,SER,3,,Non-essential,63.0
PCDHA3,0.2482649969557237,2330,0.252100840124285,0.0037355469908093,0.0104633876324529,0.5,,,TYR,3,,Non-essential,73.7
GPR32P1,0.2481853383009717,2331,0.2605042014617612,0.0237177586718055,0.0075786810058516,0.5,,,CYS,3,,No data,79.0
GPR88,0.2481091260532133,2332,0.252100840124285,0.0029054254372961,0.0235141546734145,0.5,,,CYS,4,,Non-essential,75.8
CLDN18,0.2480301314928522,2333,0.2352941174493327,0.054017195375037,0.0200158152775581,0.5,,,TYR,3,,Non-essential,72.8
TNFRSF10C,0.2480122116275786,2334,0.3277310921615705,0.0011265935369107,0.0032705993990194,0.5,,,SER,4,,Non-essential,71.6
SIGLEC11,0.2479284970065266,2335,0.252100840124285,0.0055143788911947,0.0090020559860825,0.5,,,SER,3,,Non-essential,74.1
GPR137,0.2478616867304892,2336,0.2773109241367135,0.0112659353691076,0.0559038431124466,0.5,,,TYR,10,,Non-essential,66.2
PTPRN2,0.2478026812167838,2337,0.2436974787868088,0.0543136673584346,0.0625778902419737,0.5,,,TYR,6,,Non-essential,63.4
RGMB,0.2477925540792254,2338,0.2352941174493327,0.0071153276015416,0.0092297959829195,0.5,,,SER,2,,Non-essential,79.5
PCDHGC5,0.2476437832804642,2339,0.2436974787868088,0.0030833086273347,0.0110137592914755,0.5,,,SER,1,,Non-essential,74.4
TMEM132D,0.2474283217577967,2340,0.2436974787868088,0.0091313370886451,0.0483884232168274,0.5,,,TYR,5,,Non-essential,70.4
KIR2DL1,0.2473111017772832,2341,0.2605042014617612,0.013163356062852,0.0082619009963624,0.5,,,TYR,3,,Non-essential,75.2
GPC1,0.2473051952063263,2342,0.2184873947743803,0.0,0.0154167325636564,0.5,,,,0,,Non-essential,82.5
FAS,0.2471085798417455,2343,0.2436974787868088,0.004506374147643,0.0064146765775739,0.5,,,SER,1,,Non-essential,77.9
GPR150,0.2468604874360382,2344,0.2605042014617612,0.0020160094871034,0.0576561758658864,0.5,,,TYR,6,,Non-essential,70.8
KIT,0.2467210290489275,2345,0.1848739494244757,0.0226504595315742,0.0368622489324687,0.5,,,LYS,4,,Non-essential,78.2
SEZ6,0.2466494167826705,2346,0.2436974787868088,0.0037355469908093,0.0323896884390321,0.5,,,TYR,5,,Non-essential,69.8
IGSF1,0.2464091186999197,2347,0.2352941174493327,0.0051586125111176,0.0192693341768148,0.5,,,SER,4,,Non-essential,73.2
SLC39A5,0.246377905255218,2348,0.2436974787868088,0.0036169581974503,0.0691507195951288,0.5,,,SER,2,,Non-essential,67.3
NTSR2,0.2463043043630707,2349,0.1932773107619518,0.0039727245775274,0.0474521587853866,0.5,,,TYR,13,,Non-essential,78.9
PTGER4,0.2460582150933565,2350,0.2352941174493327,0.0221168099614586,0.054056618693658,0.5,,,TYR,10,,Non-essential,70.9
CDHR5,0.2459757572879305,2351,0.2268907561118565,0.0576341535724873,0.0436311877273446,0.5,,,TYR,7,,Non-essential,68.3
TNFRSF1A,0.2458991297662635,2352,0.252100840124285,0.0429291431959679,0.0054404554799936,0.5,,,TYR,1,,Non-essential,71.4
MFAP3,0.2458617493920728,2353,0.2857142854741897,0.0851467536317817,0.0130191364858453,0.5,,,CYS,2,,Non-essential,61.4
SERINC1,0.2456008074819262,2354,0.2184873947743803,0.0037948413874888,0.0160999525541673,0.5,,,TYR,6,,Non-essential,77.5
KCNMB3,0.2450353166070238,2355,0.2436974787868088,0.0028461310406166,0.0272086035109916,0.5,,,SER,6,,Non-essential,72.1
ZNRF4,0.244981533022345,2356,0.2605042014617612,0.0603024014230655,0.0259750118614581,0.5,,,CYS,10,,Non-essential,66.4
RAMP3,0.244931742683371,2357,0.1932773107619518,0.0,0.0025620749644156,0.5,,,CYS,2,,Non-essential,87.6
CSF2RB,0.2446089309962738,2358,0.2689075627992374,0.0587607471093981,0.0051494543729242,0.5,,,TYR,4,,Non-essential,64.0
KLRC1,0.2445138623339157,2359,0.2689075627992374,0.0035576638007708,0.0053771943697611,0.5,,,SER,2,,Non-essential,75.6
PCDHGA9,0.2436569744725776,2360,0.2268907561118565,0.0033204862140527,0.0073509410090147,0.5,,,SER,3,,Non-essential,75.3
TMEM158,0.2435156426110164,2361,0.3445378148365229,0.006700266824785,0.0467056776846433,0.5,,,SER,7,,Non-essential,56.6
TTYH2,0.2430705099885172,2362,0.1848739494244757,0.0009487103468722,0.0373114028151194,0.5,,,TYR,3,,Non-essential,82.0
GPR173,0.2430490491176481,2363,0.201680672099428,0.0024903646605395,0.0221540408034161,0.5,,,CYS,6,,Non-essential,81.3
KIR2DS4,0.2426876121890388,2364,0.2605042014617612,0.0008894159501927,0.0119183931678,0.5,,,SER,1,,No data,81.8
DNER,0.2426007723944592,2365,0.201680672099428,0.0594129854728728,0.0209900363751383,0.5,,,TYR,5,,Non-essential,70.5
PODXL,0.242546298405109,2366,0.2857142854741897,0.1596798102579306,0.0054088249248774,0.5,,,LYS,1,,Non-essential,52.9
PCDHGA12,0.2424533210959357,2367,0.2184873947743803,0.0,0.0151573620117033,0.5,,,CYS,1,,Non-essential,74.6
VIPR2,0.2417605884649095,2368,0.1932773107619518,0.0589386302994367,0.0227676735726711,0.5,,,CYS,4,,Non-essential,74.3
LYPD2,0.2416152935928829,2369,0.2352941174493327,0.0315446190335013,0.0074142021192471,0.5,,,LYS,5,,Non-essential,76.1
OR1E3,0.2413835938988321,2370,0.2605042014617612,0.0023717758671805,0.0304159417997785,0.5,,,SER,6,,No data,76.5
TMEM219,0.2413391830131406,2371,0.302521008149142,0.0033797806107322,0.0126648742685434,0.5,,,SER,2,,Non-essential,67.9
TREML2,0.2412867142964004,2372,0.2689075627992374,0.062674177290246,0.0301249406927091,0.5,,,LYS,5,,Non-essential,64.2
ZDHHC11,0.2408644124799279,2373,0.1932773107619518,0.0226504595315742,0.0420749644156255,0.5,,,CYS,4,,Non-essential,73.3
KCNK18,0.2408409655413033,2374,0.2605042014617612,0.0014230655203083,0.0141515103590067,0.5,,,TYR,2,,Non-essential,69.8
VSIG10L,0.2407864921069505,2375,0.2436974787868088,0.0,0.0123106120512415,0.5,,,,0,,Non-essential,70.0
OR10J3,0.2407053837456302,2376,0.2605042014617612,0.0013637711236288,0.0240328957773208,0.5,,,CYS,8,,No data,75.0
NPY6R,0.240675293881074,2377,0.2268907561118565,0.0061073228579899,0.0186557014075597,0.5,,,TYR,6,,No data,81.5
FLT3LG,0.2404972875675473,2378,0.2184873947743803,0.0,0.0053771943697611,0.5,,,,0,,Non-essential,81.3
SPACA1,0.2403355853320437,2379,0.2605042014617612,0.0229469315149718,0.0011007433180452,0.5,,,TYR,1,,Non-essential,71.0
EFNB1,0.2403203958259242,2380,0.2773109241367135,0.0032018974206937,0.0092614265380357,0.5,,,TYR,5,,Non-essential,70.7
IMPG2,0.2402854168662817,2381,0.2605042014617612,0.1026386006522383,0.026658231851969,0.5,,,LYS,5,,Non-essential,53.6
GABRA4,0.2400735253738819,2382,0.2268907561118565,0.0336792173139638,0.0020749644156254,0.5,,,TYR,3,,Non-essential,73.0
PCDH19,0.240025372309341,2383,0.2436974787868088,0.0256744737622294,0.0103305393009647,0.5,,,TYR,5,,Non-essential,68.6
IFNAR2,0.2399131304656654,2384,0.3277310921615705,0.0,0.006901787126364,0.5,,,,0,,Non-essential,64.4
CDH26,0.2397723985699877,2385,0.2352941174493327,0.0,0.0052443460382729,0.5,,,,0,,Non-essential,72.3
GINM1,0.2397686339444179,2386,0.252100840124285,0.0059294396679513,0.0072876798987822,0.5,,,SER,1,,Non-essential,70.1
LRP3,0.2392795764460039,2387,0.2352941174493327,0.0058701452712718,0.029410090147082,0.5,,,SER,7,,Non-essential,67.4
LYSMD3,0.2392214252256015,2388,0.2773109241367135,0.0758968277497776,0.0090716432073382,0.5,,,LYS,3,,Non-essential,63.3
GPR50,0.2391186137387297,2389,0.2605042014617612,0.0018974206937444,0.0355653961727028,0.5,,,TYR,5,,Non-essential,66.2
LRRC4B,0.238952137358879,2390,0.201680672099428,0.0507560035576638,0.0159038431124466,0.5,,,TYR,3,,Non-essential,71.7
CD164,0.2388684818124604,2391,0.3193277308240944,0.0,0.001682745532184,0.5,,,CYS,1,,Non-essential,66.6
CD302,0.2387280510615722,2392,0.201680672099428,0.0045656685443225,0.0019737466392535,0.5,,,SER,1,,Non-essential,80.1
OR13C6P,0.238577420299974,2393,0.2605042014617612,0.0348651052475541,0.0013917444251146,0.5,,,TYR,1,,No data,76.6
SELPLG,0.2383855258110726,2394,0.3949579828613799,0.0627334716869255,0.0069966787917127,0.5,,,CYS,1,,Non-essential,50.4
FNDC9,0.2382251076701686,2395,0.252100840124285,0.0579899199525644,0.0065095682429226,0.5,,,TYR,3,,Non-essential,66.8
NKAIN2,0.2379374518523569,2396,0.2436974787868088,0.0002964719833975,0.0067689387948758,0.5,,,TYR,2,,Non-essential,76.0
GFRA2,0.2376128222774865,2397,0.2184873947743803,0.0042691965609249,0.0221856713585323,0.5,,,TYR,2,,Non-essential,75.0
PTGIR,0.2370045551234345,2398,0.1848739494244757,0.0010672991402312,0.0218630396963466,0.5,,,SER,4,,Non-essential,76.2
IL9R,0.2367728617468714,2399,0.2941176468116659,0.0056922620812333,0.0140249881385418,0.5,,,SER,3,,Non-essential,63.1
GFRA4,0.236690794665505,2400,0.2605042014617612,0.0018974206937444,0.0219263008065791,0.5,,,SER,2,,Non-essential,68.6
EFNB3,0.2366119304806866,2401,0.2941176468116659,0.0026682478505781,0.0052443460382729,0.5,,,SER,2,,Non-essential,67.8
NCR2,0.2365319779905478,2402,0.2605042014617612,0.0022531870738215,0.0042764510517159,0.5,,,SER,1,,Non-essential,74.3
CHRNA4,0.2364839238883993,2403,0.2268907561118565,0.0007708271568336,0.0055353471453424,0.5,,,TYR,1,,Non-essential,71.9
LY6G6F,0.2364712400899267,2404,0.2605042014617612,0.0056922620812333,0.0090336865411987,0.5,,,SER,4,,No data,76.9
LILRB5,0.2359528018999807,2405,0.1932773107619518,0.006700266824785,0.0159671042226791,0.5,,,SER,1,,Non-essential,75.6
TMEM204,0.2356808059780245,2406,0.1848739494244757,0.0642158316039134,0.0115957615056144,0.5,,,TYR,3,,Non-essential,71.1
TNFRSF1B,0.235666225921455,2407,0.2773109241367135,0.0032611918173732,0.0114312826190099,0.5,,,TYR,1,,Non-essential,66.8
PCDH10,0.2351703507036076,2408,0.2184873947743803,0.0018974206937444,0.0063450893563182,0.5,,,SER,1,,Non-essential,73.2
MMP17,0.2350367425241867,2409,0.1932773107619518,0.0050400237177586,0.0075470504507354,0.5,,,TYR,3,,Non-essential,76.3
LRP10,0.2347198721327847,2410,0.2436974787868088,0.0019567150904239,0.0095207970899889,0.5,,,SER,3,,Non-essential,67.0
FNDC5,0.2346409274257403,2411,0.1932773107619518,0.075363178179662,0.0042448204965997,0.5,,,LYS,2,,Non-essential,71.9
ERVV-1,0.2343418025398085,2412,0.302521008149142,0.1151497183516157,0.0604080341609995,0.5,,,CYS,6,,Non-essential,42.2
ISLR2,0.2341966283548215,2413,0.252100840124285,0.0073525051882597,0.0170045864304918,0.5,,,SER,3,,Non-essential,66.6
SYP,0.2341568447922513,2414,0.1932773107619518,0.0006522383634746,0.0055353471453424,0.5,,,TYR,2,,Non-essential,76.7
DLL1,0.2339036705657054,2415,0.1932773107619518,0.0,0.0049217143760873,0.5,,,,0,,Non-essential,75.0
TNFRSF14,0.2335228191258146,2416,0.201680672099428,0.0048621405277201,0.0016511149770678,0.5,,,SER,6,,Non-essential,79.9
IL15RA,0.2335100756450521,2417,0.252100840124285,0.0857989919952564,0.0026253360746481,0.5,,,CYS,3,,Non-essential,64.5
CD19,0.2333407333169896,2418,0.2857142854741897,0.0,0.0185608097422109,0.5,,,,0,,Non-essential,62.2
EPGN,0.2326123890461629,2419,0.2605042014617612,0.0032018974206937,0.0092297959829195,0.5,,,SER,4,,Non-essential,67.0
TMEM255A,0.2324428918014479,2420,0.2436974787868088,0.0381262970649273,0.0309663134588012,0.5,,,TYR,5,,Non-essential,66.0
PRRT3,0.2323083230528783,2421,0.2689075627992374,0.0789208419804328,0.0554863197849122,0.5,,,CYS,3,,Non-essential,51.9
TMEM123,0.23117361871034,2422,0.3697478988489514,0.0,0.0006832199905108,0.5,,,,0,,Non-essential,59.6
LDLRAD4,0.2308647997875539,2423,0.252100840124285,0.1220871627631188,0.0066107860192946,0.5,,,CYS,4,,Non-essential,58.7
IGSF11,0.2301949469064687,2424,0.2184873947743803,0.0,0.0033654910643681,0.5,,,,0,,Non-essential,73.7
LDLRAD3,0.2301278502397551,2425,0.3109243694866181,0.0,0.0074837893405029,0.5,,,CYS,2,,Non-essential,61.4
FAM174B,0.2293206290318864,2426,0.3361344534990467,0.0,0.0034350782856239,0.5,,,,0,,Non-essential,63.6
NKAIN3,0.2280119320947118,2427,0.1848739494244757,0.0001778831900385,0.0037893405029258,0.5,,,TYR,1,,Non-essential,76.8
CD248,0.2273037526179744,2428,0.2352941174493327,0.0194485621108805,0.0199525541673256,0.5,,,TYR,6,,Non-essential,63.5
NRN1L,0.2271301854695266,2429,0.2268907561118565,0.0,0.0010374822078127,0.5,,,,0,,Non-essential,73.0
DLK1,0.2266662811248995,2430,0.1848739494244757,0.0,0.0032389688439032,0.5,,,CYS,1,,Non-essential,71.2
TMEM154,0.2266448580371055,2431,0.3361344534990467,0.0,0.0015562233117191,0.5,,,,0,,Non-essential,62.5
TMIGD2,0.2264699301426618,2432,0.2773109241367135,0.0013637711236288,0.0018472244187885,0.5,,,SER,1,,Non-essential,68.9
TNFRSF25,0.2255903146405345,2433,0.1848739494244757,0.0077675659650163,0.0070915704570615,0.5,,,SER,7,,Non-essential,72.3
CD44,0.2252635872027228,2434,0.3277310921615705,0.0034983694040913,0.0186557014075597,0.5,,,SER,3,,Non-essential,53.2
CLEC14A,0.2252228557311723,2435,0.201680672099428,0.0072932107915801,0.0027202277399968,0.5,,,SER,3,,Non-essential,68.5
EDA2R,0.224628115792825,2436,0.2352941174493327,0.0,0.0050229321524592,0.5,,,,0,,Non-essential,68.8
HBEGF,0.2245154195477601,2437,0.2352941174493327,0.0035576638007708,0.006901787126364,0.5,,,SER,2,,Non-essential,66.5
ERVFRD-1,0.223895882936838,2438,0.2605042014617612,0.030358731099911,0.0334904317570773,0.5,,,TYR,6,,Non-essential,60.8
BTN2A3P,0.2234479759634894,2439,0.2184873947743803,0.019626445300919,0.0045041910485529,0.5,,,CYS,3,,No data,71.9
STIM1,0.2234300991517379,2440,0.201680672099428,0.0018381262970649,0.0077115293373398,0.5,,,TYR,1,,Non-essential,67.8
GJC2,0.2223984727340458,2441,0.2268907561118565,0.0022531870738215,0.015125731456587,0.5,,,SER,3,,Non-essential,67.1
PIK3IP1,0.2223372810767294,2442,0.2352941174493327,0.0030833086273347,0.0039854499446465,0.5,,,SER,1,,Non-essential,67.1
CFC1,0.2220014892393925,2443,0.2605042014617612,0.0,0.0053771943697611,0.5,,,,0,,Non-essential,64.1
SPN,0.2216045184349261,2444,0.3865546215239037,0.0030833086273347,0.0017460066424165,0.5,,,SER,1,,Non-essential,53.3
UPK3B,0.2214264469745652,2445,0.2436974787868088,0.0056922620812333,0.0498181243080816,0.5,,,TYR,4,,Non-essential,52.7
C3orf80,0.2212884977458953,2446,0.3193277308240944,0.004506374147643,0.0042764510517159,0.5,,,SER,4,,Non-essential,59.4
RELT,0.2204899145808784,2447,0.2689075627992374,0.0,0.0028151194053455,0.5,,,CYS,2,,Non-essential,62.8
AREG,0.2199384653583234,2448,0.2605042014617612,0.0,0.0025620749644156,0.5,,,CYS,1,,Non-essential,67.7
RPRML,0.2194424425728443,2449,0.2352941174493327,0.1131337088645123,0.0024608571880436,0.5,,,CYS,2,,Non-essential,58.6
