gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target
FNDC9,2024,0.1201901825083601,0.252100840124285,0.0065095682429226,0.0579899199525644,0.000978,4,3,TYR,Q8TBE3,-5.574,0.046,0.0203629341283419,Non-essential,66.8,52.7,34.8,0.1666601660923715,2381,0.1519856445045176,2385,0.4685225239279721,948,1.2927,AML,6.58,0.439,0.3677913117609982,0.5513754045307444,1110,0
OR13C6P,2123,0.115078735486505,0.2605042014617612,0.0013917444251146,0.0348651052475541,0.000588,7,1,TYR,Q8NH95,-9.966,0.0,,No data,76.6,33.8,7.9,0.1664406829297836,2382,0.1665102701510393,2287,0.1158568784195946,2119,0.0,AML,0.0,0.0,0.0606461137119278,0.1456310679611651,2113,0
EFNB3,2026,0.1200208368913217,0.2941176468116659,0.0052443460382729,0.0026682478505781,4.5e-05,10,2,SER,Q15768,0.058,0.51,-0.0327001730741882,Non-essential,67.8,53.5,32.6,0.1664193248562958,2383,0.1516815421582094,2387,0.4404095729188485,1082,0.9889,Pheochromocytoma,6.237,0.824,0.2191981075235954,0.41990291262135926,1435,0
PCDH19,2288,0.1082804954336817,0.2436974787868088,0.0103305393009647,0.0256744737622294,0.000433,15,5,TYR,Q8TAB3,-1.994,0.275,-0.0325126087654077,Non-essential,68.6,43.1,39.5,0.1661953708411816,2384,0.1517118978062298,2386,0.3734364429030388,1399,0.525,Ovarian,2.901,0.887,0.3241379920793327,0.42677993527508096,1418,0
PRRT3,1637,0.1478851736492984,0.2689075627992374,0.0554863197849122,0.0789208419804328,0.001331,14,3,CYS,Q5FWE3,0.766,0.662,0.0578646562776158,Non-essential,51.9,76.8,68.5,0.1659194374210693,2385,0.1536937534103149,2376,0.4398234932193153,1085,0.3325,Breast,2.038,0.923,0.258609651366329,0.44053398058252424,1384,0
VSIG10L,2389,0.1011721751300959,0.2436974787868088,0.0123106120512415,0.0,0.0,21,0,,Q86VR7,0.758,0.724,-0.0974326875794431,Non-essential,70.0,37.6,32.2,0.1657717705881934,2386,0.1513873011907555,2388,0.3846192150971977,1350,0.5005,Pancreatic,3.341,0.847,0.3271224840325549,0.43527508090614886,1397,0
GINM1,2353,0.104805471919734,0.252100840124285,0.0072876798987822,0.0059294396679513,0.0001,13,1,SER,Q9NU53,4.864,1.0,0.0510307773046758,Non-essential,70.1,40.9,35.2,0.1656395739351831,2387,0.1510039579301222,2391,0.4411160162063942,1078,0.263,Pancreatic,1.488,1.0,0.3543497153469542,0.5080906148867315,1217,0
VIPR2,2381,0.101822815466413,0.1932773107619518,0.0227676735726711,0.0589386302994367,0.000994,21,4,CYS,P41587,-2.466,0.238,-0.0285830265913821,Non-essential,74.3,37.9,15.3,0.16517363473471,2388,0.1513120184133436,2389,0.4364358800014561,1107,0.6803,Low Grade Glioma,4.077,0.929,0.5057656447238456,0.610032362459547,965,0
PCDHGA12,2440,0.0919421665132631,0.2184873947743803,0.0151573620117033,0.0,0.0,19,1,CYS,O60330,-0.711,0.344,-0.0391457827873411,Non-essential,74.6,30.2,25.3,0.1650599286739589,2389,0.1508177967745441,2392,0.27182141322141,1786,0.2847,AML,5.62,0.277,0.1720529809128889,0.24555016181229772,1866,0
NPY6R,2409,0.0981852097244074,0.2268907561118565,0.0186557014075597,0.0061073228579899,0.000103,11,6,TYR,Q99463,-4.608,0.125,,No data,81.5,21.0,12.4,0.1646025207055372,2390,0.1655353057759151,2297,0.5275593948490247,716,0.5031,Kidney Clear Cell,2.929,0.876,0.5771838492262475,0.7524271844660194,613,0
LRP3,2358,0.1047017176052392,0.2352941174493327,0.029410090147082,0.0058701452712718,9.9e-05,19,7,SER,O75074,3.866,0.973,0.0531215269079014,Non-essential,67.4,41.6,29.4,0.1645729999618548,2391,0.151043504469209,2390,0.5903117841146893,508,0.9373,AML,5.608,0.931,0.6100267808400024,0.8098705501618123,471,0
GABRA4,2384,0.1014825569636194,0.2268907561118565,0.0020749644156254,0.0336792173139638,0.000568,10,3,TYR,P48169,-9.966,0.041,0.0122462518345969,Non-essential,73.0,38.8,30.3,0.164550310071547,2392,0.1496540582923283,2398,0.3323769508100753,1583,0.5635,Thymoma,4.291,0.347,0.317708836231637,0.383495145631068,1525,0
GPR173,2453,0.0880655904789579,0.201680672099428,0.0221540408034161,0.0024903646605395,4.2e-05,22,6,CYS,Q9NS66,-0.492,0.412,0.0635046840683459,Non-essential,81.3,27.3,12.6,0.1644493366007887,2393,0.1505570386409594,2393,0.4349913749472924,1111,0.636,Sarcoma,3.817,0.913,0.5914349391409235,0.6719255663430421,812,0
RAMP3,2470,0.0780795467941054,0.1932773107619518,0.0025620749644156,0.0,0.0,3,2,CYS,O60896,3.401,0.985,0.0745846386549328,Non-essential,87.6,18.9,3.4,0.164387577507787,2394,0.1495156812560077,2399,0.3187523625254804,1632,0.653,DLBCL,3.636,1.0,0.3522553478768531,0.39441747572815533,1498,0
TNFRSF1B,2120,0.1153321119856003,0.2773109241367135,0.0114312826190099,0.0032611918173732,5.5e-05,7,1,TYR,P20333,3.657,0.995,-0.0203255551242369,Non-essential,66.8,51.6,45.6,0.1641319420569454,2395,0.149703506187896,2397,0.4984258252555127,824,0.5675,Pancreatic,3.211,1.0,0.3433017073726336,0.5610841423948221,1086,0
GFRA4,2206,0.1113487970348015,0.2605042014617612,0.0219263008065791,0.0018974206937444,3.2e-05,17,2,SER,Q9GZZ7,-9.966,0.005,0.0222217964134802,Non-essential,68.6,48.2,36.1,0.1639324008866973,2396,0.1500287159270262,2396,0.1642827379538275,2049,0.089,Uterine Carcinosarcoma,4.392,0.035,0.0723547429275419,0.1634304207119741,2069,0
CDH26,2420,0.0956909507912149,0.2352941174493327,0.0052443460382729,0.0,0.0,24,0,,Q8IXH8,-1.117,0.295,0.0098357629875664,Non-essential,72.3,35.1,26.1,0.1635640276168347,2397,0.1488262449187483,2400,0.3768735612428504,1379,0.6122,AML,3.854,0.884,0.2740414761768601,0.3932038834951457,1501,0
TTYH2,2456,0.0854276137183877,0.1848739494244757,0.0373114028151194,0.0009487103468722,1.6e-05,25,3,TYR,Q9BSA4,1.444,0.822,-0.097438342717611,Non-essential,82.0,25.8,15.4,0.1634709105890643,2398,0.1503364807298203,2395,0.3401986468798704,1551,0.4823,Melanoma,2.728,1.0,0.5256123456245283,0.5275080906148868,1169,0
ZDHHC11,2414,0.0967285514889406,0.1932773107619518,0.0420749644156255,0.0226504595315742,0.000382,19,4,CYS,Q9H8X9,1.385,0.767,-0.1965086409322591,Non-essential,73.3,35.4,32.0,0.163428414753483,2399,0.1505321629742643,2394,0.3882823660714829,1334,0.313,Pheochromocytoma,1.877,0.943,0.5135458490853585,0.5675566343042071,1070,0
LY6G6F,2278,0.1086194651714341,0.2605042014617612,0.0090336865411987,0.0056922620812333,9.6e-05,12,4,SER,Q5SQ64,-9.966,0.0,,No data,76.9,31.6,19.2,0.1632579576672244,2400,0.1637096419942843,2310,0.1792455551725592,2024,0.0,Adrenocortical,0.0,0.0,0.1085394549645995,0.1824433656957929,2022,0
IL15RA,1899,0.1273676344706854,0.252100840124285,0.0026253360746481,0.0857989919952564,0.001447,5,3,CYS,Q13261,3.339,0.974,-0.0358807727682153,Non-essential,64.5,62.2,39.7,0.1631413760609759,2401,0.1482726428647083,2403,0.4579264484404142,1000,0.3341,Pancreatic,1.89,1.0,0.3560922752892587,0.5279126213592233,1168,0
FAM174B,1765,0.1354843048853058,0.3361344534990467,0.0034350782856239,0.0,0.0,1,0,,Q3ZCQ3,3.523,0.991,0.0545664093683251,Non-essential,63.6,70.4,20.8,0.1631058282960722,2402,0.1482775822103535,2402,0.4701138389324326,943,0.6503,Kidney Chromophobe,3.678,1.0,0.3529103897536662,0.5432847896440129,1130,0
NCR2,2323,0.1061605720223657,0.2605042014617612,0.0042764510517159,0.0022531870738215,3.8e-05,10,1,SER,O95944,-9.966,0.003,-0.1566721565193478,Non-essential,74.3,44.9,19.2,0.1629088800430007,2403,0.1481227025955865,2405,0.1366377243634971,2091,0.0987,Esophageal,4.392,0.022,0.0355816548728817,0.13147249190938515,2148,0
CD19,2031,0.1198539571123391,0.2857142854741897,0.0185608097422109,0.0,0.0,16,0,,P15391,-1.392,0.284,-0.0565426539701567,Non-essential,62.2,56.8,44.8,0.1628402023515191,2404,0.1487682428386296,2401,0.6350784923760753,387,0.5468,DLBCL,2.841,1.0,0.728412080001837,0.8948220064724919,261,0
NKAIN2,2399,0.0995986147482055,0.2436974787868088,0.0067689387948758,0.0002964719833975,5e-06,10,2,TYR,Q5VXU1,-3.626,0.177,0.073894736720751,Non-essential,76.0,39.4,10.6,0.1626604702699514,2405,0.1479989172096952,2406,0.3939560410431318,1302,0.8993,Lung Squamous,5.182,0.626,0.4121409231496452,0.5060679611650485,1222,0
FLT3LG,2449,0.0890081162206804,0.2184873947743803,0.0053771943697611,0.0,0.0,5,0,,P49771,2.982,0.994,-0.1037559964486588,Non-essential,81.3,30.2,13.6,0.1626148867634734,2406,0.1478837464819614,2407,0.3392299128598795,1557,0.4378,Sarcoma,2.497,0.992,0.2863810273644966,0.3681229773462783,1563,0
LDLRAD4,1721,0.139449720684438,0.252100840124285,0.0066107860192946,0.1220871627631188,0.002059,1,4,CYS,O15165,2.563,0.929,0.0886272287147874,Non-essential,58.7,72.9,43.8,0.1625097812391031,2407,0.1478403205400678,2408,0.3976891616706824,1283,1.002,AML,5.579,1.0,0.2472868483549216,0.39441747572815533,1498,0
LRRC4B,2394,0.1006702228408043,0.201680672099428,0.0159038431124466,0.0507560035576638,0.000856,25,3,TYR,Q9NT99,-0.969,0.309,-0.0198233491776886,Non-essential,71.7,39.8,36.0,0.1624531969023274,2408,0.1482483890579497,2404,0.6354629781817092,382,1.2598,Pheochromocytoma,7.262,0.966,0.546964594531006,0.8013754045307443,492,0
LDLRAD3,1917,0.1266148845967981,0.3109243694866181,0.0074837893405029,0.0,0.0,9,2,CYS,Q86YD5,2.539,0.919,0.0316081644968225,Non-essential,61.4,64.1,37.7,0.161594476655442,2409,0.1469686661224672,2409,0.3523936775289839,1498,0.4456,Glioblastoma,2.521,1.0,0.1478845348070715,0.29166666666666663,1752,0
GFRA2,2423,0.0953314182855893,0.2184873947743803,0.0221856713585323,0.0042691965609249,7.2e-05,24,2,TYR,O00451,-1.318,0.283,0.0664440613448684,Non-essential,75.0,37.3,27.4,0.1607843051508974,2410,0.146893588718824,2410,0.4731264992903971,931,0.8457,Pheochromocytoma,4.903,0.96,0.3790524925096163,0.5639158576051779,1079,0
ISLR2,2293,0.1081474635353394,0.252100840124285,0.0170045864304918,0.0073525051882597,0.000124,22,3,SER,Q6UXK2,-1.181,0.266,0.0006968144824172,Non-essential,66.6,48.7,37.9,0.1606245669481876,2411,0.1464747962697122,2413,0.480836129083421,905,0.6834,Pheochromocytoma,4.664,0.761,0.3091287503817647,0.5186084142394822,1191,0
SPN,1549,0.1560706431904868,0.3865546215239037,0.0017460066424165,0.0030833086273347,5.2e-05,2,1,SER,P16150,1.125,0.746,-0.0079634787004172,Non-essential,53.3,91.0,45.8,0.1605014463508041,2412,0.1455887466829249,2414,0.6714314513447397,288,1.0079,Thymoma,5.709,0.983,0.6604139577807076,0.8814724919093851,294,0
TMEM154,1780,0.1349206483931344,0.3361344534990467,0.0015562233117191,0.0,0.0,2,0,,Q6P9G4,0.264,0.545,0.0060024485744685,Non-essential,62.5,72.7,30.1,0.1603361145525961,2413,0.145413925718182,2415,0.4172671249130975,1189,0.8824,Head&Neck,4.663,0.965,0.2189881090105171,0.39846278317152106,1488,0
TMEM255A,2067,0.1182067746718421,0.2436974787868088,0.0309663134588012,0.0381262970649273,0.000643,13,5,TYR,Q5JRV8,-0.394,0.426,0.0473867608852168,Non-essential,66.0,57.3,33.2,0.1602672702063152,2414,0.1468155858792552,2411,0.5593169539865064,598,1.1512,Kidney Chromophobe,6.946,0.877,0.4481055422783536,0.6872977346278317,774,0
LRP10,2390,0.1009222451688473,0.2436974787868088,0.0095207970899889,0.0019567150904239,3.3e-05,15,3,SER,Q7Z4F1,5.892,1.0,0.0481523614761976,Non-essential,67.0,43.5,29.7,0.1596634956204862,2415,0.1451395354749857,2416,0.5389797898674705,667,0.4423,Glioblastoma,2.502,1.0,0.5439358417853838,0.7374595469255664,650,0
CHRNA4,2437,0.0926481547353954,0.2268907561118565,0.0055353471453424,0.0007708271568336,1.3e-05,23,1,TYR,P43681,-6.506,0.104,-0.0630265507308151,Non-essential,71.9,36.5,30.6,0.1594883082146937,2416,0.1447650755719609,2418,0.2517462442689149,1842,0.0671,Uterine Carcinosarcoma,2.116,0.105,0.1589954779974053,0.2285598705501618,1908,0
EPGN,2301,0.1079311886057884,0.2605042014617612,0.0092297959829195,0.0032018974206937,5.4e-05,3,4,SER,Q6UW88,-4.608,0.141,0.0756557621237329,Non-essential,67.0,50.0,22.1,0.1592843938625197,2417,0.1447458836616657,2419,0.5299573184098822,707,2.2686,Head&Neck,7.145,0.778,0.5591762642432706,0.7382686084142395,648,0
CD302,2462,0.082634093394844,0.201680672099428,0.0019737466392535,0.0045656685443225,7.7e-05,8,1,SER,Q8IX05,2.329,0.91,0.0030843772828775,Non-essential,80.1,28.0,12.9,0.1592230890306937,2418,0.1443217763626564,2420,0.4846008211828138,888,1.1296,AML,6.289,1.0,0.4151544227675101,0.5974919093851132,996,0
CD44,1739,0.1377386581081235,0.3277310921615705,0.0186557014075597,0.0034983694040913,5.9e-05,7,3,SER,P16070,6.898,0.999,-0.0305256491668274,Non-essential,53.2,76.1,69.7,0.1591443999594624,2419,0.1450771850298404,2417,0.6493025216041219,341,1.0307,Glioblastoma,5.83,1.0,0.7382374835375263,0.904126213592233,238,1
TMEM204,2415,0.0966930577026486,0.1848739494244757,0.0115957615056144,0.0642158316039134,0.001083,12,3,TYR,Q9BSN7,3.275,0.995,-0.0733744173775157,Non-essential,71.1,40.7,22.6,0.1579587805759484,2420,0.1435385686512291,2421,0.4176218206931943,1187,0.4239,Pancreatic,2.398,1.0,0.389719270931042,0.5113268608414239,1209,0
FNDC5,2388,0.1011933239076592,0.1932773107619518,0.0042448204965997,0.075363178179662,0.001271,4,2,LYS,Q8NAU1,-0.006,0.5,-0.023924249413394,Non-essential,71.9,44.6,25.0,0.1579490584357485,2421,0.1431612994605785,2422,0.4614484255101401,991,0.2942,Kidney Chromophobe,1.898,0.877,0.4988651935570168,0.6351132686084142,903,0
PCDH10,2447,0.0898677109247709,0.2184873947743803,0.0063450893563182,0.0018974206937444,3.2e-05,14,1,SER,Q9P2E7,-3.047,0.249,-0.1259520545427931,Non-essential,73.2,36.1,33.4,0.1574312156835488,2422,0.1427484701513646,2423,0.33294666070662,1580,0.3539,Pheochromocytoma,1.982,0.818,0.1926710722010448,0.2997572815533981,1732,0
PTGIR,2466,0.0808286814207636,0.1848739494244757,0.0218630396963466,0.0010672991402312,1.8e-05,20,4,SER,P43119,0.38,0.597,-0.0043283874666723,Non-essential,76.2,28.8,20.2,0.1566384670077109,2423,0.1427316189925282,2424,0.3693405613989759,1414,0.3452,Testicular,2.433,0.803,0.7187087651883268,0.6735436893203883,808,0
LILRB5,2457,0.0841111356190199,0.1932773107619518,0.0159671042226791,0.006700266824785,0.000113,14,1,SER,O75023,-0.196,0.459,-0.019985761746721,Non-essential,75.6,31.9,26.8,0.1564139015285491,2424,0.1422122567396831,2425,0.4763270901322356,918,0.2399,Sarcoma,1.619,0.825,0.5207703948717392,0.6674757281553398,823,0
MMP17,2465,0.0810870465553289,0.1932773107619518,0.0075470504507354,0.0050400237177586,8.5e-05,29,3,TYR,Q9ULZ9,1.227,0.686,-0.1676782960323549,Non-essential,76.3,30.8,25.5,0.1549938273088066,2425,0.1403711798313434,2426,0.3939266176991973,1303,0.6098,Uveal Melanoma,3.449,1.0,0.5280476443306914,0.5857605177993528,1025,0
TMIGD2,2188,0.1118876683174106,0.2773109241367135,0.0018472244187885,0.0013637711236288,2.3e-05,4,1,SER,Q96BF3,-1.595,0.186,-0.0550542634387455,Non-essential,68.9,58.5,24.8,0.154361572333454,2426,0.1394539335543934,2428,0.501271929312978,817,1.5219,Thymoma,7.455,0.89,0.2921254355446514,0.5238673139158576,1178,0
TNFRSF14,2463,0.0826262454912075,0.201680672099428,0.0016511149770678,0.0048621405277201,8.2e-05,1,6,SER,Q92956,5.279,1.0,-0.0005844207951932,Non-essential,79.9,33.2,11.0,0.1540165491109967,2427,0.1390991048598501,2429,0.5850551614286883,526,0.398,Sarcoma,2.251,1.0,0.6730009945918242,0.8414239482200647,393,0
SYP,2467,0.0791671999574258,0.1932773107619518,0.0055353471453424,0.0006522383634746,1.1e-05,8,2,TYR,P08247,0.058,0.515,0.0203267796024105,Non-essential,76.7,30.4,23.3,0.1537939551438873,2428,0.1390707225011545,2430,0.6414192876866394,362,0.9824,Pheochromocytoma,5.557,1.0,0.7688547092170658,0.912621359223301,217,0
C3orf80,1845,0.1303659398894454,0.3193277308240944,0.0042764510517159,0.004506374147643,7.6e-05,3,4,SER,F5H4A9,-0.413,0.415,0.0642594981491204,Non-essential,59.4,75.3,34.0,0.1536604120882727,2429,0.1388742346408585,2431,0.5119826254619056,777,1.0671,AML,7.14,0.717,0.2898702434458709,0.5319579288025891,1158,0
DLL1,2468,0.0787874386176069,0.1932773107619518,0.0049217143760873,0.0,0.0,12,0,,O00548,1.688,0.816,0.0221020319099997,Non-essential,75.0,30.4,23.1,0.1534774873607049,2430,0.1387235730795093,2433,0.3928951872495582,1309,0.5589,Low Grade Glioma,3.124,0.996,0.4063622239820701,0.4975728155339806,1243,0
ERVFRD-1,1975,0.1233564294418009,0.2605042014617612,0.0334904317570773,0.030358731099911,0.000512,34,6,TYR,P60508,-5.012,0.013,0.022018125299249,Non-essential,60.8,69.0,22.5,0.1531387612258635,2431,0.1398132828137173,2427,0.384580809274735,1351,0.9358,AML,4.945,0.78,0.3612285221701491,0.4518608414239482,1356,0
CD248,2328,0.1059379818631949,0.2352941174493327,0.0199525541673256,0.0194485621108805,0.000328,11,6,TYR,Q9HCU0,3.519,0.97,-0.0649277600041847,Non-essential,63.5,54.4,45.8,0.1528032201768179,2432,0.1388008478851842,2432,0.7148439380906133,198,0.7786,Sarcoma,4.387,0.988,0.7070321368520823,0.919093851132686,201,0
IGSF11,2451,0.0884046052290625,0.2184873947743803,0.0033654910643681,0.0,0.0,7,0,,Q5DX21,-2.245,0.265,0.0493339956314342,Non-essential,73.7,40.1,27.1,0.1522119609371251,2433,0.1373802354903435,2435,0.4543119552656602,1015,0.8348,Melanoma,4.778,0.941,0.3775180843699456,0.5457119741100324,1124,0
NRN1L,2445,0.0910675471070864,0.2268907561118565,0.0010374822078127,0.0,0.0,4,0,,Q496H8,-1.102,0.24,-0.031605978994258,Non-essential,73.0,44.8,14.5,0.1498711351911029,2434,0.1349230093014936,2437,0.2617624944477625,1818,0.1988,Adrenocortical,1.526,0.737,0.0878723635241266,0.20995145631067957,1954,0
RPRML,1866,0.1287960167954998,0.2352941174493327,0.0024608571880436,0.1131337088645123,0.001908,1,2,CYS,Q8N4K4,-5.574,0.075,-0.0852318012916093,Non-essential,58.6,77.5,37.5,0.1487515826204054,2435,0.1338746254798076,2439,0.4628054648546815,987,1.1507,Pheochromocytoma,9.483,0.438,0.3996728932906433,0.5663430420711975,1073,0
UPK3B,2148,0.114132107431518,0.2436974787868088,0.0498181243080816,0.0056922620812333,9.6e-05,8,4,TYR,Q9BT76,-0.619,0.408,-0.0204100299961349,Non-essential,52.7,65.6,58.4,0.1485717141727118,2436,0.1360626203881159,2436,0.7075826726438516,207,1.5852,Mesothelioma,8.929,0.989,0.5691429619970519,0.8478964401294499,377,0
HBEGF,2413,0.0972554822578735,0.2352941174493327,0.006901787126364,0.0035576638007708,6e-05,7,2,SER,Q99075,2.943,0.979,-0.0995080654469117,Non-essential,66.5,51.4,24.0,0.1485678038390501,2437,0.1339128931953683,2438,0.3601579312515237,1460,0.6886,Pancreatic,3.895,1.0,0.1500620903884315,0.30016181229773464,1731,0
EDA2R,2421,0.0956245266254708,0.2352941174493327,0.0050229321524592,0.0,0.0,6,0,,Q9HAV5,-0.32,0.451,0.1068177444879844,Non-essential,68.8,50.2,38.7,0.1484086741453812,2438,0.1336598207530042,2440,0.30689835599477,1670,0.6897,AML,5.737,0.647,0.2099272900698505,0.28802588996763756,1761,0
CFC1,2332,0.1058148388956328,0.2605042014617612,0.0053771943697611,0.0,0.0,6,0,,P0CG37,-9.966,0.104,-0.0943237325457333,Non-essential,64.1,59.2,36.8,0.1483207691040566,2439,0.1335896288225447,2441,0.6810592497113448,260,2.7422,Thymoma,11.985,0.686,0.5487811588909207,0.8276699029126213,427,0
RELT,2284,0.1084075609412986,0.2689075627992374,0.0028151194053455,0.0,0.0,8,2,CYS,Q969Z4,2.05,0.924,-0.0379164520950529,Non-essential,62.8,62.3,41.6,0.1475214268310694,2440,0.1326621828013367,2442,0.3612879583420112,1456,0.6582,Pancreatic,3.809,0.977,0.3256292378679113,0.41585760517799353,1445,0
EQTN,2063,0.1184923496318994,0.2605042014617612,0.0037577099478095,0.0438778535428402,0.00074,2,2,TYR,Q9NQ60,-4.608,0.0,0.214692001173627,Non-essential,58.9,71.1,40.5,0.1469853613842788,2441,0.1321732468816693,2443,0.3569736925931876,1470,0.0039,AML,2.815,0.006,0.1990552528620438,0.32847896440129454,1661,0
NKAIN3,2471,0.0751397468776795,0.1848739494244757,0.0037893405029258,0.0001778831900385,3e-06,13,1,TYR,Q8N8D7,-9.966,0.088,0.1867088837566831,Non-essential,76.8,34.0,11.7,0.1466976882218075,2442,0.1318871552469538,2444,0.3032180544788346,1679,0.9286,Low Grade Glioma,2.097,0.886,0.2521400082074502,0.3131067961165048,1699,0
BTN2A3P,2428,0.0946341488145937,0.2184873947743803,0.0045041910485529,0.019626445300919,0.000331,16,3,CYS,Q96KV6,0.252,0.589,,No data,71.9,36.0,22.4,0.146503247258401,2443,0.1467284568108287,2412,0.3393825193923523,1555,0.4187,Sarcoma,2.641,0.897,0.2545347278798983,0.34627831715210355,1617,0
PIK3IP1,2417,0.0962382745513274,0.2352941174493327,0.0039854499446465,0.0030833086273347,5.2e-05,5,1,SER,Q96FE7,4.362,0.998,-0.0092338669793522,Non-essential,67.1,52.9,27.0,0.1462201307502617,2444,0.131419403247494,2446,0.4268968343564502,1141,0.5645,Pancreatic,3.193,1.0,0.3456203472522686,0.48948220064724923,1263,0
AREG,2349,0.1049703030740291,0.2605042014617612,0.0025620749644156,0.0,0.0,4,1,CYS,P15514,1.977,0.712,0.062783974130709,Non-essential,67.7,60.7,21.8,0.1461169892527203,2445,0.1312450930009411,2447,0.4165361670636964,1193,0.9214,Pancreatic,5.31,0.966,0.1772715647939978,0.375,1546,0
GJC2,2419,0.0959699780038651,0.2268907561118565,0.015125731456587,0.0022531870738215,3.8e-05,8,3,SER,Q5T442,-0.375,0.396,0.0077715662713924,Non-essential,67.1,52.8,33.5,0.1459564942717519,2446,0.1317127808445812,2445,0.3363589889870749,1568,0.5099,Pancreatic,3.673,0.785,0.2864318432578798,0.36610032362459544,1568,0
CLEC14A,2459,0.0836763003992443,0.201680672099428,0.0027202277399968,0.0072932107915801,0.000123,17,3,SER,Q86T13,2.848,0.988,-0.0785050636997481,Non-essential,68.5,42.2,37.3,0.1458915948676939,2447,0.1310276062546938,2448,0.4446571788985736,1065,0.4598,Kidney Clear Cell,2.523,0.998,0.4783363310838623,0.6007281553398058,988,0
